test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-27.906778066437	6.408008433297554	-17.394768900769357	-36.382400512574996	200.0	0.0	0.0	-35.7175307304013	0.0	-35.7175307304013	-35.7175307304013	200.0	0.0	0.0	1	-35.93761187441654	11.830456173865066	-20.00666470271256	-83.63415934801404	200.0	20000	20000	9.27328	6.7221074	21.217081	-14.08816	9.273255	6.722126	21.137152	-14.125041	1.6695085	4.9852033	86.104645	-12.50776	-9.552381	0.018461077	0.018530276	0.10577001545937598	0.0	0.0	0.0	171.58124136924744
-23.28447760783677	3.5990010489611306	-19.25541102334426	-32.11939464586487	200.0	0.0	0.0	-25.54004072256862	0.0	-25.54004072256862	-25.54004072256862	200.0	0.0	0.0	2	-27.61635760737745	9.198981832216905	-18.84827742249492	-71.46614225390414	200.0	40000	40000	-5.0654025	3.6175163	2.1386008	-32.403275	-5.0654263	3.6174288	2.1367266	-32.94986	4.01649	5.278745	122.700165	-14.859534	5.0637393	0.021977572	0.022184309	0.0022570566262700596	0.0	0.0	0.0	360.535258769989
-21.555211349764143	2.456871281438871	-18.296045279953322	-27.587576428988843	200.0	0.0	0.0	-14.7205004543017	0.0	-14.7205004543017	-14.7205004543017	200.0	0.0	0.0	3	-31.45097904598525	10.703253275242552	-19.800434773551395	-92.2429796015526	200.0	60000	60000	-10.125088	3.7059116	-5.5525575	-52.773582	-10.125192	3.7060592	-5.163472	-56.196968	4.0471687	6.201075	122.74446	-14.790552	10.140316	0.059055775	0.057459034	0.0031046580695081503	0.0	0.0	0.0	544.9526872634888
-21.102153051687488	1.9790211199650127	-17.937714805256373	-24.63256620360224	200.0	0.0	0.0	-19.745467465447817	0.0	-19.745467465447817	-19.745467465447817	200.0	0.0	0.0	4	-37.189957521912945	15.09227011974578	-20.592532068246598	-93.77860914157225	200.0	80000	80000	-13.019676	4.5852494	-8.675344	-63.30048	-13.019733	4.585408	-8.583363	-60.415855	4.0084424	6.3766026	143.37376	-13.236292	13.034779	0.09492163	0.093445465	0.003830288736370858	0.0	0.0	0.0	727.9599568843842
-22.551465378134086	3.750982919514127	-17.422219383620934	-28.537874487103583	200.0	0.0	0.0	-22.32310464054216	0.0	-22.32310464054216	-22.32310464054216	200.0	0.0	0.0	5	-30.194920781758732	11.855799761737812	-17.422572660550163	-86.13629631582253	200.0	100000	100000	-13.717164	4.679126	-9.935913	-61.9727	-13.71715	4.679235	-9.669686	-61.184597	3.9912622	5.8294826	122.69226	-12.666331	13.719288	0.075919814	0.07593859	0.0036397797165089287	0.0	0.0	0.0	911.0788352489471
-23.16009507121624	3.1102082515541847	-19.54183629510194	-28.57198346737087	200.0	0.0	0.0	-24.2261290458079	0.0	-24.2261290458079	-24.2261290458079	200.0	0.0	0.0	6	-25.300548821115783	9.559683545834437	-17.754852923834335	-82.74075184186869	200.0	120000	120000	-13.226859	4.212838	-9.788938	-59.463985	-13.226861	4.212829	-9.672051	-56.260376	4.005303	5.4278755	86.4056	-13.928689	13.224391	0.052966133	0.053092055	0.002979281203751452	0.0	0.0	0.0	1094.6094086170197
-23.20398215326007	2.6200137191675457	-19.35730512269845	-30.00639606305843	200.0	0.0	0.0	-22.434215032156832	0.0	-22.434215032156832	-22.434215032156832	200.0	0.0	0.0	7	-23.916128158539838	6.896519567585139	-13.740167617797852	-52.01985831340211	200.0	140000	140000	-12.6401615	3.876736	-7.6930456	-57.210045	-12.640158	3.87662	-7.8526144	-54.573048	3.9879606	5.260141	102.41797	-12.953289	12.632938	0.045861095	0.046231456	0.0028831117711844855	0.0	0.0	0.0	1277.1172044277191
-117.71589745609053	26.923172499184076	-80.28633141814313	-157.5430061212435	200.0	0.0	0.0	-147.31919523288607	0.0	-147.31919523288607	-147.31919523288607	200.0	0.0	0.0	8	29.33661462180133	774.9914484162977	7695.9189453125	-185.97445398008674	200.0	160000	160000	-11.5482235	17.705544	1795.0477	-88.92376	-11.548721	17.72709	1860.7363	-88.18272	4.9865613	7.815543	165.84827	-15.416334	11.463325	4.9248166	4.3156447	0.012724290637788363	0.0	0.0	0.0	1459.4502186775208
-80.24712708543842	30.068191637235156	-34.645405437961195	-112.60809630467267	200.0	0.0	0.0	-86.90796915548758	0.0	-86.90796915548758	-86.90796915548758	200.0	0.0	0.0	9	149.20678057747438	2272.3474559173046	22754.3125	-160.29525756835938	200.0	180000	180000	38.766	333.73523	13109.61	-224.77306	38.776196	333.74274	13056.512	-230.8397	4.2232485	5.784575	155.80263	-20.093044	-41.209663	403.469	398.37137	0.11788234221916646	0.0	0.0	0.0	1644.5164988040924
-72.51620046372071	20.568304760846065	-22.933414459228516	-96.85970598419797	200.0	0.0	0.0	-73.1751772237759	0.0	-73.1751772237759	-73.1751772237759	200.0	0.0	0.0	10	-64.29833668435015	28.65108937038504	23.841238021850586	-134.7672119140625	200.0	200000	200000	514.3956	908.8403	13774.03	-855.4219	514.3917	908.828	13813.342	-872.5494	3.9737039	5.885817	154.82434	-16.730194	-520.8085	989.8562	991.3578	0.30810002136677506	0.0	0.0	0.0	1829.2169063091278
