test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-75.72623815067568	3.882149393540809	-69.39242186207179	-81.57623727801789	200.0	0.0	0.0	-88.45010773774933	0.0	-88.45010773774933	-88.45010773774933	200.0	0.0	0.0	1	160.0353307985821	1333.8654063399795	11807.919808853858	-75.4515253336597	200.0	20000	20000	70.239624	110.6789	1728.6812	-43.964985	70.238235	110.70056	1491.3381	-44.781548	3.1283767	6.5806246	248.23619	-13.371511	-71.003494	21.866405	18.628286	0.16460342124329977	0.0	0.0	0.0	176.20504355430603
53710.50035475022	23327.312546883288	87174.5992187288	19322.58612849986	200.0	0.2	0.2	32388.34166914474	0.0	32388.34166914474	32388.34166914474	200.0	0.0	0.0	2	4326.876386790372	6850.568380006104	28452.009864086776	-78.98829716413798	200.0	40000	40000	658.7153	1207.311	11627.636	-621.2241	658.6839	1207.1229	11613.2295	-629.8604	4.4986854	6.417143	157.76065	-13.097028	-659.58093	4347.172	4616.7964	0.46196055825911464	0.0	0.0	0.0	371.9218842983246
-22.0578278767995	2.442365972213661	-17.60809005074094	-26.927591045279467	200.0	0.0	0.0	-20.181574978719073	0.0	-20.181574978719073	-20.181574978719073	200.0	0.0	0.0	3	13868.70734196494	36547.83849663856	183335.3930853189	-81.94891513174359	200.0	60000	60000	3724.3723	10445.856	171593.42	-4494.0034	3724.144	10446.258	171856.83	-4488.793	4.2812524	5.723403	143.1289	-16.49966	-3808.8003	514657.38	509804.6	5.041987607300282	0.0	0.0	0.19	562.4160416126251
14593.226677500099	43847.411164684905	146135.45995591336	-27.45715689598029	200.0	0.3	0.3	-20.320690391624765	0.0	-20.320690391624765	-20.320690391624765	200.0	0.0	0.0	4	1394.0867829883944	8638.377190192923	65261.48407717978	-80.55203218438321	200.0	80000	80000	7934.2544	21770.21	185185.11	-5923.3564	7934.3706	21769.857	185494.66	-6432.989	4.028595	5.6999097	84.035545	-15.410457	-8032.8257	1691319.1	1694472.2	10.20959169793129	0.0	0.0	0.12	754.2275092601776
57409.42343557974	54418.09986454083	143621.74117490868	-16.31875400491449	200.0	1.0	1.0	-13.287228856292137	0.0	-13.287228856292137	-13.287228856292137	200.0	1.0	1.0	5	30243.47818487337	51002.873362526516	163257.39968684054	-71.64256834638087	200.0	100000	100000	14183.629	28008.027	189722.88	-6807.884	14183.742	28007.234	190879.42	-7122.256	4.059807	5.0861	127.122894	-13.480213	-14341.178	2132889.5	2145967.8	14.270205118942261	0.0	0.0	0.44	945.7564356327057
51458.139804462204	11568.844426821779	77161.63530152378	41803.031399039195	200.0	0.7	0.7	43012.489966814246	0.0	43012.489966814246	43012.489966814246	200.0	1.0	1.0	6	72780.6856451225	62070.417786119586	206338.33149590946	-88.06899268570666	200.0	120000	120000	24356.736	33647.69	173371.92	-11106.98	24356.3	33647.113	173745.05	-9810.029	4.0010414	4.2294965	75.32966	-14.245723	-24553.863	2479569.5	2501799.5	14.710253861665725	0.0	0.0	0.7	1137.7123789787292
-67.9730468431716	9.203490889104405	-54.012358534717926	-80.70579440472649	200.0	0.0	0.0	-57.947954556010885	0.0	-57.947954556010885	-57.947954556010885	200.0	0.0	0.0	7	78016.56999009782	54333.61347289895	210843.45738796244	-87.38586211115569	200.0	140000	140000	35479.57	38117.016	183693.77	-12804.412	35479.73	38116.27	184810.11	-11994.421	4.0017633	4.208479	79.752625	-14.389784	-35677.008	2514228.0	2535015.0	15.526088054990769	0.0	0.0	0.8	1330.203738451004
34936.8531587618	47822.49715450465	130881.78238405832	-25.8406439395369	200.0	0.5	0.5	-21.984280113170648	0.0	-21.984280113170648	-21.984280113170648	200.0	0.0	0.0	8	64199.99762313445	54612.02190111803	178621.90343549536	-38.164392102904074	200.0	160000	160000	40308.258	43038.35	185638.17	-13785.52	40308.33	43037.52	187319.48	-14425.811	4.0179963	4.4751506	113.0579	-13.774382	-40437.07	2737084.5	2765206.0	15.423917141962052	0.0	0.0	0.69	1521.5748057365417
31707.793857304427	48565.17066315095	124663.51973425651	-43.55107632176579	200.0	0.3	0.3	565.1583627889631	0.0	565.1583627889631	565.1583627889631	200.0	0.0	0.0	9	90211.36771625356	51252.863524070475	193272.4580742416	-29.75970124702162	200.0	180000	180000	44729.54	44314.508	199544.05	-14401.67	44729.93	44313.734	201251.9	-14802.716	4.000453	4.2158103	86.98287	-12.680089	-44856.664	2916924.5	2937283.8	15.719771732282638	0.0	0.0	0.82	1712.6480305194855
38722.951358992344	45059.64843839144	113036.93056614014	-42.33305395424769	200.0	0.6	0.6	-47.7449564728075	0.0	-47.7449564728075	-47.7449564728075	200.0	0.0	0.0	10	70301.29956620705	62736.32250971368	186733.1095565844	-28.85561731019109	200.0	200000	200000	52210.008	52706.527	225527.95	-15984.096	52210.273	52705.11	223715.45	-16762.93	4.0289607	4.421976	77.32368	-12.796198	-52303.26	4284068.0	4324925.5	17.666090483999252	0.0	0.0	0.62	1904.5876290798187
