test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
6491.459303693349	9235.75935660161	25325.913098558685	-68.46486708343937	200.0	0.0	0.0	19569.125183054493	0.0	19569.125183054493	19569.125183054493	200.0	0.0	0.0	1	8.396001933420907	388.8143677712744	3288.1990848603664	-70.30791724236688	200.0	20000	20000	1098.994	1249.1211	5298.3857	-301.2367	1098.9957	1249.1313	5418.9263	-315.19754	3.7110658	5.247886	38.817947	-13.727215	-1118.2076	845.07404	838.87177	1.1955638971956153	0.0	0.0	0.0	165.1036877632141
8469.346022573454	8434.840330026087	20349.197182192853	-16.465914366802373	200.0	0.0	0.0	-16.512675940158132	0.0	-16.512675940158132	-16.512675940158132	200.0	0.0	0.0	2	4518.40176660474	5752.2240783851075	23229.067409166684	-67.30620940315943	200.0	40000	40000	1883.7806	1082.9922	7264.3735	-443.89847	1883.7657	1082.999	7256.0405	-507.57202	4.048545	5.240929	88.2941	-13.187576	-1893.4996	1981.4952	2013.7126	0.48907556963562965	0.0	0.0	0.0	353.8500154018402
18016.414046952134	4699.9367988564145	20559.18007533584	4150.447979354492	200.0	0.0	0.0	20135.60861543355	0.0	20135.60861543355	20135.60861543355	200.0	0.0	0.0	3	15391.614220776935	7297.224362978328	32326.3865385264	298.6901693327165	200.0	60000	60000	3114.785	2606.5923	14942.89	-814.5872	3114.7659	2606.6262	14880.538	-837.91797	4.0214725	4.5271335	56.763695	-14.284709	-3138.3333	12620.284	12669.615	1.3495430569708347	0.0	0.0	0.0	536.8564677238464
8644.575939774282	6512.2933269994855	17485.216033232406	-130.07064721126036	200.0	0.0	0.0	15388.314560959487	0.0	15388.314560959487	15388.314560959487	200.0	0.0	0.0	4	14552.783264973736	6997.4317302176605	48186.14396820811	-68.74256287396447	200.0	80000	80000	4930.122	3670.742	32156.492	-2305.6365	4930.0996	3670.9114	31576.496	-2236.4075	4.012396	3.636288	154.85764	-13.787976	-4941.5024	32708.768	32298.1	2.184141364121437	0.0	0.0	0.02	719.486563205719
16599.78497267361	5203.9994224503625	24007.90436480912	3547.1142744723134	200.0	0.0	0.0	20665.1211324771	0.0	20665.1211324771	20665.1211324771	200.0	0.0	0.0	5	14191.044404483735	8307.56810425713	51273.54347540185	-14.568687021174446	200.0	100000	100000	6029.005	4790.1787	38160.53	-3087.1392	6028.877	4790.5747	38767.73	-3179.5151	4.004281	3.5733137	91.22684	-14.557507	-6029.3535	68671.56	67664.72	3.026588592863083	0.0	0.0	0.04	900.9652760028839
23701.68856371416	7978.049182069509	43907.06485161293	13768.00686048113	200.0	0.3	0.3	19715.428708299598	0.0	19715.428708299598	19715.428708299598	200.0	0.0	0.0	6	23102.66400501661	22948.891778639092	167606.97009630164	-32.55889126428727	200.0	120000	120000	7686.907	6621.369	46723.363	-4699.7666	7686.9575	6621.4727	46345.246	-4585.9893	4.015569	3.5817363	126.26607	-13.427685	-7702.7695	138784.44	139199.6	3.9970648889422415	0.0	0.0	0.23	1083.9307329654694
18917.241553047872	13407.410075936163	55677.18885721803	4211.618922926345	200.0	0.0	0.0	14390.162460726517	0.0	14390.162460726517	14390.162460726517	200.0	0.0	0.0	7	31544.149017538064	26800.764275917343	163890.24719020986	-38.33604932220909	200.0	140000	140000	10769.047	9778.584	78900.64	-6425.011	10769.148	9778.2295	78683.35	-6474.0557	4.023571	3.6240427	69.865234	-14.209482	-10816.386	360511.28	362937.0	6.103625178551674	0.0	0.0	0.57	1265.4229562282562
39080.74685244383	19639.279193973678	70144.04713129105	18322.5974748684	200.0	0.6	0.6	53654.17380378614	0.0	53654.17380378614	53654.17380378614	200.0	1.0	1.0	8	43848.72371528605	35604.119487419004	162286.51177408738	2575.985253695808	200.0	160000	160000	17446.201	14325.801	92832.04	-10592.468	17446.174	14325.075	91945.9	-10299.045	4.0063624	3.422957	65.47355	-15.531117	-17556.217	655795.2	665555.7	9.270687123394012	0.0	0.0	0.7	1447.5695860385895
91236.66408974593	45930.82619902827	153610.32558734945	14369.270929615166	200.0	1.0	1.0	113986.30075821922	0.0	113986.30075821922	113986.30075821922	200.0	1.0	1.0	9	45467.85765243374	37741.43649108093	175623.85432472144	-38.14886041327653	200.0	180000	180000	23148.043	17179.074	106753.94	-9816.941	23148.094	17178.318	108043.14	-10259.735	4.0024457	3.2269797	54.40435	-12.957045	-23275.154	1001191.44	1009847.5	10.843446748828889	0.0	0.0	0.72	1628.0395872592926
63001.6374970939	38288.258690709765	162801.48507615383	19455.823231762985	200.0	1.0	1.0	31060.193869163595	0.0	31060.193869163595	31060.193869163595	200.0	1.0	1.0	10	60041.04116765911	45313.22450416471	203956.57100809418	-17.944734551620446	200.0	200000	200000	28630.643	19759.086	121081.97	-11454.779	28630.611	19759.502	122094.586	-11119.402	4.005336	3.0774474	66.67613	-13.222364	-28768.541	1268409.6	1265953.4	12.036609430789948	0.0	0.0	0.84	1806.1608624458313
