test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
552.1080528761756	1494.2051822201468	4987.920325838159	-34.734833193077726	200.0	0.0	0.0	-21.667776902298417	0.0	-21.667776902298417	-21.667776902298417	200.0	0.0	0.0	1	1121.478242764308	5013.199864559739	39568.85667696792	-131.7927657801814	200.0	20000	20000	417.30353	877.0152	9323.708	-210.95728	417.30246	877.0308	9405.974	-211.95232	3.541133	7.70073	342.15836	-15.459745	-427.26807	540.4027	517.9749	0.4564036797619376	0.0	0.0	0.01	170.0242087841034
3469.7165324787034	3505.2861504509237	10061.079526745176	-31.78405363738625	200.0	0.0	0.0	-27.718858192906403	0.0	-27.718858192906403	-27.718858192906403	200.0	0.0	0.0	2	4170.915506257015	9356.485430451956	44159.075146153205	-100.70704706946002	200.0	40000	40000	2525.9084	2663.2383	31953.37	-1113.12	2525.9294	2663.346	31692.408	-1129.3522	4.0309463	4.510968	150.49405	-12.620032	-2539.344	9224.115	8836.746	1.3275091313451528	0.0	0.0	0.02	360.46295285224915
43120.636950397544	49163.93251971263	135839.86885217926	0.4713429938990476	200.0	0.5	0.5	475.2077506876114	0.0	475.2077506876114	475.2077506876114	200.0	1.0	1.0	3	13607.166096898422	24071.836728977167	122095.03373277817	-86.8317544836507	200.0	60000	60000	6164.059	7244.8984	53542.94	-3297.1475	6164.014	7245.2344	53486.05	-3528.0566	4.028773	4.0990624	72.01843	-12.644869	-6210.944	62431.0	60497.664	3.25166342343092	0.0	0.0	0.2	544.0073778629303
23303.17577396261	21357.654858691003	67257.46386087884	390.9212668930818	200.0	0.4	0.4	18673.19952525172	0.0	18673.19952525172	18673.19952525172	200.0	0.0	0.0	4	63086.999363714356	79110.5460127306	293171.8123630715	-110.30315718710817	200.0	80000	80000	14671.476	17484.906	112267.23	-9223.175	14671.48	17484.863	112756.66	-9252.13	4.0355215	3.9153888	62.436264	-15.67778	-14776.715	308430.1	309338.97	7.9577764936566355	0.0	0.0	0.55	727.402262210846
54673.30788055932	79905.23210398701	227993.79869153898	-21.31186275184692	200.0	0.4	0.4	-27.271033234592306	0.0	-27.271033234592306	-27.271033234592306	200.0	0.0	0.0	5	74452.046923013	82577.42161245592	286774.5014107853	-66.25402146093603	200.0	100000	100000	29236.492	31078.613	150793.94	-19667.703	29236.742	31077.986	151756.31	-19440.543	4.0098143	3.6540353	86.3423	-14.538575	-29404.39	977314.6	985326.06	14.485079163694381	0.0	0.0	0.5	911.4550063610077
128641.25321819384	112281.63774266595	327875.27927092765	56.379790743557884	200.0	0.8	0.8	-17.522030919148648	0.0	-17.522030919148648	-17.522030919148648	200.0	0.0	0.0	6	95165.52519545646	97144.69299273462	334372.0827658685	-68.5738211493753	200.0	120000	120000	42638.723	41060.957	164392.84	-24200.865	42638.668	41060.63	162453.44	-24527.982	4.004041	3.6689801	50.41102	-13.505331	-42844.617	1571764.2	1590838.2	19.724942070674896	0.0	0.0	0.68	1094.8123569488525
53085.94028574962	56777.79505185883	160382.73484963537	-23.43058170189941	200.0	0.4	0.4	-43.265835984951515	0.0	-43.265835984951515	-43.265835984951515	200.0	0.0	0.0	7	92631.0066315488	82851.96993689897	286518.85472173913	-24.48567399430755	200.0	140000	140000	50794.594	44210.516	166550.19	-37642.293	50794.28	44210.082	165389.69	-38114.73	4.003067	3.392513	59.80602	-13.1844635	-50971.047	2053069.6	2093753.1	21.112026504516603	0.0	0.0	0.7	1277.6957793235779
138992.41658389004	94357.16568260932	280239.5583675266	1365.192064217178	200.0	0.8	0.8	73235.66507573701	0.0	73235.66507573701	73235.66507573701	200.0	0.0	0.0	8	97690.05161672128	90205.71883335315	317855.2721811797	-25.46006208571112	200.0	160000	160000	53612.645	45328.91	165628.16	-41888.68	53612.734	45327.75	166596.8	-42288.984	4.0024757	3.359709	73.317924	-13.279249	-53754.49	2675638.5	2727208.5	23.133939448451997	0.0	0.0	0.79	1459.3857414722443
127491.5726281455	69777.31874987623	274278.82274157077	26028.704435833693	200.0	0.7	0.7	1393.5722640246893	0.0	1393.5722640246893	1393.5722640246893	200.0	0.0	0.0	9	118895.11665227998	85026.17860346824	313496.3555289083	-121.16000708434781	200.0	180000	180000	54783.27	46068.75	172710.42	-47292.84	54783.33	46067.668	172572.75	-46213.117	4.0007806	3.288403	67.58187	-12.8884945	-54905.773	3231105.8	3285946.5	24.853399643039705	0.0	0.0	0.82	1641.2299563884735
180977.03746394548	90467.63732547742	319575.68554350134	65861.02657576751	200.0	1.0	1.0	73445.24184227677	0.0	73445.24184227677	73445.24184227677	200.0	0.0	0.0	10	151109.69857982197	89320.16729479829	312536.6273051067	411.06776832951675	200.0	200000	200000	58590.555	48081.42	175856.77	-49880.258	58590.81	48080.29	173606.03	-48390.85	4.0014668	3.3557992	60.800045	-15.841123	-58726.047	3887124.0	3936897.0	28.395442852592467	0.0	0.0	0.85	1823.026558637619
