test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-58.894207270219624	3.5244284838909086	-52.47570965950691	-63.280182164078	200.0	0.0	0.0	-53.37788615425887	0.0	-53.37788615425887	-53.37788615425887	200.0	0.0	0.0	1	-24.68496956600149	41.537377711415296	364.7069091796875	-70.84615105809971	200.0	20000	20000	11.756814	5.4088273	29.010813	-14.51694	11.756932	5.4086947	31.0464	-14.975481	2.0854876	5.5583563	178.6661	-15.210941	-12.05198	0.029122174	0.028575355	0.10714577892027477	0.0	0.0	0.0	206.37084913253784
-35.97076234293552	3.296446045023759	-30.164008468851748	-40.43450730035447	200.0	0.0	0.0	-44.89097314700757	0.0	-44.89097314700757	-44.89097314700757	200.0	0.0	0.0	2	-38.13265877046811	18.837329260904625	10.18291187286377	-99.46472553583878	200.0	40000	40000	-4.8639493	4.673433	158.16422	-31.42523	-4.8654165	4.668366	169.99484	-33.517784	4.1739297	6.466602	194.83131	-13.025167	4.841694	0.23211187	0.25740048	0.00916711106095463	0.0	0.0	0.0	432.4031629562378
-27.528406066556407	3.2280679921218187	-23.226491668229595	-34.29545074776387	200.0	0.0	0.0	-26.67146682401377	0.0	-26.67146682401377	-26.67146682401377	200.0	0.0	0.0	3	-15.125012115486001	138.3270321286189	1064.4849853515625	-79.99991205984588	200.0	60000	60000	-9.895432	9.28277	425.25348	-65.80113	-9.895916	9.2859335	437.44846	-45.91568	4.231239	6.1003366	146.20776	-16.38395	9.711751	1.162136	1.065191	0.01694829374011606	0.0	0.0	0.0	656.0663521289825
-13.509921416707957	3.981713372572233	-8.650161743164062	-19.67373590403396	200.0	0.0	0.0	-11.127346	0.0	-11.127346	-11.127346	200.0	0.0	0.0	4	252.2615383159301	1009.8335544787939	8283.0009765625	-72.78569030761719	200.0	80000	80000	45.0728	131.87979	2061.088	-119.73392	45.070126	131.88872	2130.8953	-140.01074	4.247977	5.145916	87.48544	-14.897917	-46.17122	69.543365	68.035934	0.09784935524780303	0.0	0.0	0.0	880.3139655590057
6686.241	3689.8992	13593.166	976.48004	200.0	0.0	0.0	12207.415	0.0	12207.415	12207.415	200.0	0.0	0.0	5	559.0611470439985	1790.3762758829212	10393.5166015625	-66.5418202437868	200.0	100000	100000	158.47957	285.69925	3159.594	-327.3156	158.47911	285.69696	3203.7979	-435.28397	4.053775	4.657246	90.54487	-16.641094	-160.95575	347.30072	345.31546	0.2121996171273291	0.0	0.0	0.0	1109.7635734081268
7994.2695	7241.123	21534.105	10.060388	200.0	0.0	0.0	13475.932	0.0	13475.932	13475.932	200.0	0.0	0.0	6	5271.968251716411	5627.915487008706	17773.849609375	-47.18470664411341	200.0	120000	120000	803.8793	1038.7345	6087.113	-898.4958	803.9024	1038.7334	6049.6206	-937.49445	4.0624423	4.063645	61.72324	-15.8984785	-816.07666	1610.508	1599.1844	0.8049064020499587	0.0	0.0	0.0	1341.8031175136566
-19.410248169421266	15.71026863030576	4.967953205108643	-52.7569937301121	200.0	0.0	0.0	-22.084742	0.0	-22.084742	-22.084742	200.0	0.0	0.0	7	10380.442763208544	15114.6029279634	84765.8984375	-31.20753288269043	200.0	140000	140000	1958.0228	2443.354	25243.295	-2211.5603	1958.0986	2443.2612	25160.855	-2318.3457	4.0316305	4.445032	63.39875	-13.281945	-1980.8835	12791.384	12787.783	1.4641272550880908	0.0	0.0	0.0	1570.4854962825775
44378.258	41343.215	120682.35	-9.387306	200.0	0.0	0.0	390.9882	0.0	390.9882	390.9882	200.0	0.0	0.0	8	36774.24909148126	41759.05803350131	163584.578125	-39.856867470291604	200.0	160000	160000	5794.964	8450.971	53190.797	-5512.2974	5795.329	8450.643	53371.906	-5537.1353	4.064156	4.386281	77.748955	-14.962306	-5877.099	155262.64	154600.33	5.306915936291218	0.0	0.0	0.0	1797.6718502044678
65369.8489966525	44657.50381863409	116120.6328125	-15.895848274230957	200.0	0.0	0.0	92247.86	0.0	92247.86	92247.86	200.0	0.0	0.0	9	41786.613090588275	40485.34468706661	137863.578125	-32.540738592865466	200.0	180000	180000	12775.914	15245.904	69990.27	-10350.153	12776.754	15244.474	69866.83	-10704.876	4.003934	3.9431489	79.856995	-14.155717	-12895.502	557114.06	562121.5	9.198350055861473	0.0	0.0	0.0	2027.2798478603363
22315.700345680903	44750.041663509546	118110.6484375	-30.305634520545873	200.0	0.0	0.0	1.8908813	0.0	1.8908813	1.8908813	200.0	0.0	0.0	10	48323.01213462056	44133.95529245139	231379.40625	-42.91872787475586	200.0	200000	200000	19631.363	20180.434	81750.33	-14141.804	19632.094	20179.43	80971.04	-13884.903	4.009377	3.7671614	60.883186	-14.45123	-19776.951	1094426.5	1091505.5	11.935252123308182	0.0	0.0	0.0	2256.247339248657
