test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/1/push-wall-v1/return/avg	test/stochastic/1/push-wall-v1/return/std	test/stochastic/1/push-wall-v1/return/max	test/stochastic/1/push-wall-v1/return/min	test/stochastic/1/push-wall-v1/ep_length	test/stochastic/1/push-wall-v1/success	test/stochastic/2/faucet-close-v1/return/avg	test/stochastic/2/faucet-close-v1/return/std	test/stochastic/2/faucet-close-v1/return/max	test/stochastic/2/faucet-close-v1/return/min	test/stochastic/2/faucet-close-v1/ep_length	test/stochastic/2/faucet-close-v1/success	test/stochastic/3/push-back-v1/return/avg	test/stochastic/3/push-back-v1/return/std	test/stochastic/3/push-back-v1/return/max	test/stochastic/3/push-back-v1/return/min	test/stochastic/3/push-back-v1/ep_length	test/stochastic/3/push-back-v1/success	test/stochastic/4/stick-pull-v1/return/avg	test/stochastic/4/stick-pull-v1/return/std	test/stochastic/4/stick-pull-v1/return/max	test/stochastic/4/stick-pull-v1/return/min	test/stochastic/4/stick-pull-v1/ep_length	test/stochastic/4/stick-pull-v1/success	test/stochastic/5/handle-press-side-v1/return/avg	test/stochastic/5/handle-press-side-v1/return/std	test/stochastic/5/handle-press-side-v1/return/max	test/stochastic/5/handle-press-side-v1/return/min	test/stochastic/5/handle-press-side-v1/ep_length	test/stochastic/5/handle-press-side-v1/success	test/stochastic/6/push-v1/return/avg	test/stochastic/6/push-v1/return/std	test/stochastic/6/push-v1/return/max	test/stochastic/6/push-v1/return/min	test/stochastic/6/push-v1/ep_length	test/stochastic/6/push-v1/success	test/stochastic/7/shelf-place-v1/return/avg	test/stochastic/7/shelf-place-v1/return/std	test/stochastic/7/shelf-place-v1/return/max	test/stochastic/7/shelf-place-v1/return/min	test/stochastic/7/shelf-place-v1/ep_length	test/stochastic/7/shelf-place-v1/success	test/stochastic/8/window-close-v1/return/avg	test/stochastic/8/window-close-v1/return/std	test/stochastic/8/window-close-v1/return/max	test/stochastic/8/window-close-v1/return/min	test/stochastic/8/window-close-v1/ep_length	test/stochastic/8/window-close-v1/success	test/stochastic/9/peg-unplug-side-v1/return/avg	test/stochastic/9/peg-unplug-side-v1/return/std	test/stochastic/9/peg-unplug-side-v1/return/max	test/stochastic/9/peg-unplug-side-v1/return/min	test/stochastic/9/peg-unplug-side-v1/ep_length	test/stochastic/9/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/1/push-wall-v1/return/avg	test/deterministic/1/push-wall-v1/return/std	test/deterministic/1/push-wall-v1/return/max	test/deterministic/1/push-wall-v1/return/min	test/deterministic/1/push-wall-v1/ep_length	test/deterministic/1/push-wall-v1/success	test/deterministic/2/faucet-close-v1/return/avg	test/deterministic/2/faucet-close-v1/return/std	test/deterministic/2/faucet-close-v1/return/max	test/deterministic/2/faucet-close-v1/return/min	test/deterministic/2/faucet-close-v1/ep_length	test/deterministic/2/faucet-close-v1/success	test/deterministic/3/push-back-v1/return/avg	test/deterministic/3/push-back-v1/return/std	test/deterministic/3/push-back-v1/return/max	test/deterministic/3/push-back-v1/return/min	test/deterministic/3/push-back-v1/ep_length	test/deterministic/3/push-back-v1/success	test/deterministic/4/stick-pull-v1/return/avg	test/deterministic/4/stick-pull-v1/return/std	test/deterministic/4/stick-pull-v1/return/max	test/deterministic/4/stick-pull-v1/return/min	test/deterministic/4/stick-pull-v1/ep_length	test/deterministic/4/stick-pull-v1/success	test/deterministic/5/handle-press-side-v1/return/avg	test/deterministic/5/handle-press-side-v1/return/std	test/deterministic/5/handle-press-side-v1/return/max	test/deterministic/5/handle-press-side-v1/return/min	test/deterministic/5/handle-press-side-v1/ep_length	test/deterministic/5/handle-press-side-v1/success	test/deterministic/6/push-v1/return/avg	test/deterministic/6/push-v1/return/std	test/deterministic/6/push-v1/return/max	test/deterministic/6/push-v1/return/min	test/deterministic/6/push-v1/ep_length	test/deterministic/6/push-v1/success	test/deterministic/7/shelf-place-v1/return/avg	test/deterministic/7/shelf-place-v1/return/std	test/deterministic/7/shelf-place-v1/return/max	test/deterministic/7/shelf-place-v1/return/min	test/deterministic/7/shelf-place-v1/ep_length	test/deterministic/7/shelf-place-v1/success	test/deterministic/8/window-close-v1/return/avg	test/deterministic/8/window-close-v1/return/std	test/deterministic/8/window-close-v1/return/max	test/deterministic/8/window-close-v1/return/min	test/deterministic/8/window-close-v1/ep_length	test/deterministic/8/window-close-v1/success	test/deterministic/9/peg-unplug-side-v1/return/avg	test/deterministic/9/peg-unplug-side-v1/return/std	test/deterministic/9/peg-unplug-side-v1/return/max	test/deterministic/9/peg-unplug-side-v1/return/min	test/deterministic/9/peg-unplug-side-v1/ep_length	test/deterministic/9/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/alpha/6	train/alpha/7	train/alpha/8	train/alpha/9	train/loss_reg	train/agem_violation	train/success	walltime
-52.488628345968074	7.757946793972427	-39.74335488490664	-64.74892868971133	200.0	0.0	-55.50470881163367	8.088344194992274	-43.738212557184895	-67.94579128035693	200.0	0.0	-78.96885273475854	3.962927747949093	-69.52213839913964	-85.13347875585869	200.0	0.0	-98.64477490762258	13.41993951727759	-74.17148406313416	-121.2354917811787	200.0	0.0	-74.51023543411733	14.976051887122608	-55.37504927894822	-93.61580140775656	200.0	0.0	-54.17326368648766	3.5092540254993674	-49.45578481200639	-60.01742531070979	200.0	0.0	-41.548292235104704	4.41080381709574	-34.140716382288964	-50.10038670608547	200.0	0.0	-67.56217708616569	17.046901186064012	-40.040164744798055	-91.70838109772528	200.0	0.0	-65.18537841016439	3.957153887947094	-57.545143587747816	-71.19536074808182	200.0	0.0	-108.12661630168903	2.370957710526615	-104.98089428396955	-112.72338221539079	200.0	0.0	0.0	-52.80822282410427	0.0	-52.80822282410427	-52.80822282410427	200.0	0.0	-54.520649391018644	0.0	-54.520649391018644	-54.520649391018644	200.0	0.0	-75.45001904637877	0.0	-75.45001904637877	-75.45001904637877	200.0	0.0	-111.06031940373217	0.0	-111.06031940373217	-111.06031940373217	200.0	0.0	-68.06373788224164	0.0	-68.06373788224164	-68.06373788224164	200.0	0.0	-54.389448443907604	0.0	-54.389448443907604	-54.389448443907604	200.0	0.0	-42.41089583048938	0.0	-42.41089583048938	-42.41089583048938	200.0	0.0	-83.10904038620646	0.0	-83.10904038620646	-83.10904038620646	200.0	0.0	-61.58862995933972	0.0	-61.58862995933972	-61.58862995933972	200.0	0.0	-107.8875150002791	0.0	-107.8875150002791	-107.8875150002791	200.0	0.0	0.0	1	28.674726386463412	540.0029395209071	5133.62374850422	-153.84612822861362	200.0	20000	20000	134.37762	69.03031	1576.1796	-4.4663057	134.3772	69.03008	1583.6477	-8.372453	-2.229142	1.5677245	41.029633	-17.359663	-138.15784	18.458817	18.305462	1.2068282947665767	1.2135268588505292	1.2177293165812366	1.2198887381083088	1.2243313914804081	1.2652185410292525	1.1852030288624136	1.1662315322772452	1.1719802337367284	1.1879307980458986	0.0	0.0	0.0	239.73818278312683
-42.38381136483933	5.859682036835156	-33.28629881081233	-51.4036477443969	200.0	0.0	-81.44059889548814	3.0083751437822053	-76.29556540476257	-85.80417964539807	200.0	0.0	-45.47363365196423	3.7794154253193963	-40.380416068728216	-52.4632641258858	200.0	0.0	-117.11081830137478	8.58416385436138	-99.56431972317135	-128.26030723168242	200.0	0.0	-97.97187891495948	7.400287885431602	-87.81638108978191	-108.41933633603887	200.0	0.0	1620.7273000431992	1123.7131545718955	4107.127713831601	433.32617999195145	200.0	0.0	-51.79212043522796	5.298322577134185	-43.86544924901332	-61.975585088291844	200.0	0.0	-110.00418007899535	10.299049280147814	-86.21574645298202	-127.75743132069903	200.0	0.0	-38.597302581380305	1.381980035317623	-35.706344523853744	-40.30647499837827	200.0	0.0	1346.1452302000287	2346.119952846305	7640.33935546875	-84.79180143085712	200.0	0.0	0.0	-37.23850067947255	0.0	-37.23850067947255	-37.23850067947255	200.0	0.0	-75.64928139082512	0.0	-75.64928139082512	-75.64928139082512	200.0	0.0	-42.77732399603566	0.0	-42.77732399603566	-42.77732399603566	200.0	0.0	-116.20725016250735	0.0	-116.20725016250735	-116.20725016250735	200.0	0.0	-99.35278259306935	0.0	-99.35278259306935	-99.35278259306935	200.0	0.0	1165.2319841955364	0.0	1165.2319841955364	1165.2319841955364	200.0	0.0	-50.228502006065376	0.0	-50.228502006065376	-50.228502006065376	200.0	0.0	-111.0263882404286	0.0	-111.0263882404286	-111.0263882404286	200.0	0.0	-41.51122677958731	0.0	-41.51122677958731	-41.51122677958731	200.0	0.0	-81.19009344471714	0.0	-81.19009344471714	-81.19009344471714	200.0	0.0	0.0	2	45.08306674397502	686.6128638914595	5826.110660837557	-173.93364252170696	200.0	40000	40000	568.8804	1366.3286	9092.499	-16.785765	568.8884	1366.3314	9102.7295	-16.310625	1.8399379	3.4093704	44.389824	-14.586472	-577.863	110.968475	103.11695	0.22501230315044524	0.20092941831983627	0.20985280730314554	0.2034486761327833	0.196851983037591	2.0010374608159065	0.20131533263847232	0.20697703744024037	0.19499387992098927	0.22018459851443767	0.0	0.0	0.0	520.9647314548492
-25.195458518340924	2.75392725775409	-19.45180892944336	-28.97125543248502	200.0	0.0	-90.00365011556846	4.270029890983482	-84.69595526986541	-97.61340438363803	200.0	0.0	-39.19724481700059	3.3045822397587887	-34.351230871782555	-46.29793321000558	200.0	0.0	119.62145998139326	152.75811081616908	348.8841766876511	-101.55156747041327	200.0	0.0	-71.58240830819021	10.888167638651199	-58.39812298543472	-96.2568372662477	200.0	0.0	541.3511593304077	723.3692987655442	1934.4593027735707	-22.2798599834482	200.0	0.0	-88.79463898784954	8.197439182537186	-78.77131967680447	-101.3936642250926	200.0	0.0	-35.888905002490034	8.030548560120387	-24.52214616086932	-52.689227255332106	200.0	0.0	-33.92125372339176	3.2030639313065103	-28.902566528445192	-38.17965477485784	200.0	0.0	-72.8345444821575	10.161748106240875	-53.53925445150345	-92.75556918231302	200.0	0.0	0.0	-24.361828587461403	0.0	-24.361828587461403	-24.361828587461403	200.0	0.0	-93.68335272462893	0.0	-93.68335272462893	-93.68335272462893	200.0	0.0	-39.57054916303226	0.0	-39.57054916303226	-39.57054916303226	200.0	0.0	-97.79114883049441	0.0	-97.79114883049441	-97.79114883049441	200.0	0.0	-100.36639108049421	0.0	-100.36639108049421	-100.36639108049421	200.0	0.0	-20.64576894075016	0.0	-20.64576894075016	-20.64576894075016	200.0	0.0	-98.04468118444193	0.0	-98.04468118444193	-98.04468118444193	200.0	0.0	-33.84135173651354	0.0	-33.84135173651354	-33.84135173651354	200.0	0.0	-30.448989102516393	0.0	-30.448989102516393	-30.448989102516393	200.0	0.0	-88.1452770166124	0.0	-88.1452770166124	-88.1452770166124	200.0	0.0	0.0	3	411.60593947252977	3038.6578988219676	29944.56308655342	-125.01096092471403	200.0	60000	60000	738.3536	1803.853	7869.391	-24.684736	738.35724	1803.8522	7878.7925	-25.392109	3.3929935	3.6070457	32.883667	-15.691895	-745.2902	143.60847	142.2746	0.2099609569363296	0.04166883506914601	0.2277193318799138	0.03885494088502601	0.03705658984733745	4.123184213995933	0.04593234569597989	0.0757340289035812	0.0516089128613472	0.24946036640033126	0.0	0.0	0.0	777.3361270427704
-75.61828600132466	8.428928641234217	-63.285525283819105	-91.17727666633866	200.0	0.0	-70.04047097256316	15.098974577628043	-42.290888380709404	-83.83025173125239	200.0	0.0	263.63859329958865	438.89318735712794	1368.5894685666544	-43.67755755592699	200.0	0.0	-59.33759962610368	32.876957320429625	6.899686813354492	-91.62035000562172	200.0	0.0	-60.26712672848471	10.153763473900028	-44.94900176591211	-79.75759545915022	200.0	0.0	7821.534227878619	7097.221843681895	19951.819453983324	-35.20993931835732	200.0	0.0	-29.599943505084838	7.147763699866803	-18.97624776243214	-44.66310989079112	200.0	0.0	-51.50698159223931	11.22487954801676	-33.004252738673244	-66.44448162345596	200.0	0.0	-26.607549226291194	2.2872137705943962	-23.500630133403405	-30.058982120287414	200.0	0.0	163.2048308716227	399.69026986952184	1036.1541748046875	-62.42248795974079	200.0	0.0	0.0	-67.30051463901553	0.0	-67.30051463901553	-67.30051463901553	200.0	0.0	-72.80872931867792	0.0	-72.80872931867792	-72.80872931867792	200.0	0.0	-20.105573895273064	0.0	-20.105573895273064	-20.105573895273064	200.0	0.0	-75.55454	0.0	-75.55454	-75.55454	200.0	0.0	-48.207795426650634	0.0	-48.207795426650634	-48.207795426650634	200.0	0.0	10264.027274981723	0.0	10264.027274981723	10264.027274981723	200.0	0.0	-35.190384385195244	0.0	-35.190384385195244	-35.190384385195244	200.0	0.0	-43.19924468554737	0.0	-43.19924468554737	-43.19924468554737	200.0	0.0	-31.029814032196246	0.0	-31.029814032196246	-31.029814032196246	200.0	0.0	-19.078071971591918	0.0	-19.078071971591918	-19.078071971591918	200.0	0.0	0.0	4	1339.6987254563778	5395.086928858069	33116.58943943374	-161.40655254215034	200.0	80000	80000	787.79	1878.9409	10088.939	-64.47711	787.7801	1878.9646	10083.162	-67.12651	3.587155	3.1863706	45.869133	-13.346523	-794.806	313.38376	290.2509	0.1614646662786603	0.020727123579848558	0.5776331090301275	0.010188081648410298	0.007050727657717653	3.74567866846323	0.025408925937581806	0.023943881014129146	0.08118386335726828	0.7640270432382822	0.0	0.0	0.0	1034.6681909561157
-65.37709865876428	5.255689313082002	-58.88576366238997	-77.74663953414868	200.0	0.0	-54.2078827726002	3.08168473825941	-49.87425073946929	-58.765333826862886	200.0	0.0	3400.145429527988	5164.97614742381	17215.57642388381	-23.788812175878146	200.0	0.0	-103.33631577783012	10.946939223405423	-87.19934518305487	-121.24357352112594	200.0	0.0	-82.61004652064726	2.830116854249859	-78.47215096091034	-87.56036074800579	200.0	0.0	23339.555229537218	15750.138355436195	47036.04026214814	-15.437698045667988	200.0	0.0	111.29268770510214	399.5056439448352	1255.2220979674203	-95.83871033541601	200.0	0.0	-100.10190309600786	26.607508256204113	-49.54149542281803	-153.50210645186996	200.0	0.0	308.07860384112814	658.7072748724657	1718.6729312869536	-40.832965285339924	200.0	0.0	1927.2914201992548	2427.4529480420642	8778.37136299869	-58.982383084338494	200.0	0.0	0.0	-68.73835715730317	0.0	-68.73835715730317	-68.73835715730317	200.0	0.0	-57.01761444105064	0.0	-57.01761444105064	-57.01761444105064	200.0	0.0	1591.117482835422	0.0	1591.117482835422	1591.117482835422	200.0	0.0	-111.55564165076413	0.0	-111.55564165076413	-111.55564165076413	200.0	0.0	-82.48659328892514	0.0	-82.48659328892514	-82.48659328892514	200.0	0.0	42869.05069753956	0.0	42869.05069753956	42869.05069753956	200.0	0.0	-78.1816649191123	0.0	-78.1816649191123	-78.1816649191123	200.0	0.0	-100.60794134873491	0.0	-100.60794134873491	-100.60794134873491	200.0	0.0	-22.112149106393925	0.0	-22.112149106393925	-22.112149106393925	200.0	0.0	919.4340433305306	0.0	919.4340433305306	919.4340433305306	200.0	0.0	0.0	5	2544.271713926894	8483.62792957259	44825.73440890879	-146.83544579326622	200.0	100000	100000	931.5759	2396.9648	14301.578	-191.3164	931.56	2396.98	14242.567	-195.52481	4.0480337	3.4173222	51.774895	-14.337859	-938.5063	808.8687	800.9578	0.05068496197927743	0.013399229119857773	0.30085850438997147	0.014321427311771549	0.0027789991469006053	3.898546238517761	0.00757356405290775	0.015462004770105705	0.08847543174512684	0.6727911039873957	0.0	0.0	0.0	1292.040361404419
-42.36332048784645	11.310433703422355	-21.947003969381456	-57.47017117717886	200.0	0.9	-114.35977950465812	3.966451924040117	-104.32827759912475	-119.18683872099652	200.0	0.0	-37.78425179962216	6.907045490584385	-30.399378187486146	-52.105496480111434	200.0	0.0	-125.64776802762508	11.529171824644104	-110.89989952036476	-142.8354286807639	200.0	0.0	-87.19419747633775	7.599171634484219	-69.62678527832031	-98.38399204061419	200.0	0.0	32774.46390676305	13791.496302236746	55150.8205374878	6562.296629061569	200.0	0.0	-88.25041904128207	1.7218771256332404	-84.85121208448166	-90.12224821206942	200.0	0.0	-130.1763387634457	9.297668691598968	-116.2058431237539	-148.705482127433	200.0	0.0	-32.91804335893379	7.917252014001275	-17.163506340834648	-38.414693982605	200.0	0.0	354.7031286200028	395.8963229616524	933.1897948072487	-38.8721095387845	200.0	0.0	0.09	-57.975834446246395	0.0	-57.975834446246395	-57.975834446246395	200.0	0.0	-111.80845270792261	0.0	-111.80845270792261	-111.80845270792261	200.0	0.0	-46.63585022728236	0.0	-46.63585022728236	-46.63585022728236	200.0	0.0	-139.9460175099198	0.0	-139.9460175099198	-139.9460175099198	200.0	0.0	-91.66479574350855	0.0	-91.66479574350855	-91.66479574350855	200.0	0.0	42872.280890312766	0.0	42872.280890312766	42872.280890312766	200.0	0.0	-89.06523581555723	0.0	-89.06523581555723	-89.06523581555723	200.0	0.0	-125.76772382054662	0.0	-125.76772382054662	-125.76772382054662	200.0	0.0	-34.923655242170284	0.0	-34.923655242170284	-34.923655242170284	200.0	0.0	-19.656435101940545	0.0	-19.656435101940545	-19.656435101940545	200.0	0.0	0.0	6	4744.780113956312	14605.977439356913	93923.63440458318	-160.33219621919804	200.0	120000	120000	1229.225	3385.2502	21055.12	-175.45992	1229.2341	3385.2407	20966.215	-179.91132	4.0902257	3.4734588	30.709576	-14.462875	-1239.4658	1650.8696	1695.2152	0.04994850942399353	0.013404626923147589	0.1569179586686194	0.02628447429984808	0.004380262320011388	4.523010020518303	0.00964746013248805	0.02598270190861076	0.04954939880631864	0.7291953272789716	0.0	0.0	0.01	1548.5576436519623
-86.57321835318149	1.4955497196714995	-83.31591852316912	-88.75499538229387	200.0	0.0	-112.16476558022148	3.050695696077841	-107.9715213985943	-116.96700935612053	200.0	0.0	785.04384717265	1407.713007167032	3976.5978364596226	-29.81669182926852	200.0	0.0	-146.27080572186202	3.0155992908726703	-142.594719175071	-152.93333503378662	200.0	0.0	-73.82671725393195	22.26291622695531	-29.65323830149783	-91.24457726268932	200.0	0.0	55982.01981480003	33964.20259394958	92522.17149237123	-12.904468180328218	200.0	0.0	-90.93839646698805	1.4306079391834738	-88.5721522314622	-92.84713394780103	200.0	0.0	-120.59694982231704	6.579317438004521	-112.45758386451814	-134.0385838424376	200.0	0.0	-39.53842721020337	9.62939465901431	-22.085795082267918	-47.74127434013756	200.0	0.3	7772.374035834697	14099.98166807298	38246.71446647284	-92.39668036474819	200.0	0.0	0.03	-87.83342433426094	0.0	-87.83342433426094	-87.83342433426094	200.0	0.0	-115.4235956914467	0.0	-115.4235956914467	-115.4235956914467	200.0	0.0	-28.896599551369636	0.0	-28.896599551369636	-28.896599551369636	200.0	0.0	-148.2619757467038	0.0	-148.2619757467038	-148.2619757467038	200.0	0.0	-85.40899980455086	0.0	-85.40899980455086	-85.40899980455086	200.0	0.0	64468.9579720278	0.0	64468.9579720278	64468.9579720278	200.0	0.0	-92.05445847651164	0.0	-92.05445847651164	-92.05445847651164	200.0	0.0	-123.2374370376272	0.0	-123.2374370376272	-123.2374370376272	200.0	0.0	-36.21792754351155	0.0	-36.21792754351155	-36.21792754351155	200.0	0.0	614.8633570720714	0.0	614.8633570720714	614.8633570720714	200.0	0.0	0.0	7	7033.08765464878	21726.034197964553	119844.05623709907	-169.82879518635656	200.0	140000	140000	1907.7894	5366.9155	41662.082	-180.35583	1907.6998	5366.933	41665.797	-187.27766	4.2781916	3.6963508	36.90328	-14.415367	-1921.65	2826.9177	2904.557	0.036982095198147	0.026898158569913358	0.22271530990749597	0.03182788186157122	0.009324998005386442	6.83488824763298	0.01719616313315928	0.041146484932117165	0.03409915149621665	0.9845056320816279	0.0	0.0	0.01	1803.034922361374
-83.88190757318806	1.9437028601092414	-81.25717468601819	-87.61954856637757	200.0	0.0	-69.15259748162644	14.215194577891225	-49.29516879298698	-90.03524560673114	200.0	0.0	-17.52891495233132	196.3333085794294	571.3683099634004	-87.78219894666063	200.0	0.0	-172.00793884547016	15.594996649220121	-148.41793915445066	-193.9567102935228	200.0	0.0	-42.620560342757415	8.483365078917059	-22.86645408498838	-52.29394255136398	200.0	0.0	49878.07526787876	47057.237237330606	132064.79186774977	-15.760123038994513	200.0	0.2	-67.81977167273011	39.79185720834884	41.44636983563002	-99.76840231898768	200.0	0.0	-91.25681471110343	53.57240506465963	-31.775956789811314	-171.1245474507231	200.0	0.0	-54.37271617853319	3.707948868151603	-47.49885590543288	-59.89949739800841	200.0	0.0	41528.25446411332	29429.246614457737	104873.28650368517	4944.190442809104	200.0	0.3	0.05	-85.49374659334647	0.0	-85.49374659334647	-85.49374659334647	200.0	0.0	-61.7704239493753	0.0	-61.7704239493753	-61.7704239493753	200.0	0.0	143.76216888179388	0.0	143.76216888179388	143.76216888179388	200.0	0.0	-173.63793357305397	0.0	-173.63793357305397	-173.63793357305397	200.0	0.0	-40.65397598448314	0.0	-40.65397598448314	-40.65397598448314	200.0	0.0	1203.7099722833625	0.0	1203.7099722833625	1203.7099722833625	200.0	0.0	-74.11930261500285	0.0	-74.11930261500285	-74.11930261500285	200.0	0.0	-107.43656964802655	0.0	-107.43656964802655	-107.43656964802655	200.0	0.0	-55.96116183619487	0.0	-55.96116183619487	-55.96116183619487	200.0	0.0	57600.055	0.0	57600.055	57600.055	200.0	0.0	0.0	8	8668.107400924466	29314.780472437455	165885.08098787593	-201.52894633315043	200.0	160000	160000	2741.0227	7812.662	66668.95	-184.15659	2740.9995	7812.647	66573.74	-184.28926	4.222809	3.6913981	33.779858	-13.056313	-2759.1553	7162.5225	7400.3696	0.03363718845425174	0.0365360516378656	0.5212621394276619	0.04732638333886862	0.010547602848196402	10.249387739515305	0.028732705083210023	0.059401090551540255	0.06327298059165477	1.5648537970125675	0.0	0.0	0.04	2058.582275390625
-100.66212805863422	3.7307527609516034	-93.3555219335784	-106.05907525390786	200.0	0.0	-47.13289579451648	8.080494014045712	-28.813369471339673	-58.83005853588188	200.0	0.0	-85.31070668433885	2.5236072899675612	-82.11969340615052	-89.37374795896801	200.0	0.0	-155.97270734619337	3.560473272799423	-151.94573942080518	-164.09934656717746	200.0	0.0	-88.86448623883652	7.001041455248487	-76.31463422958062	-99.79549830754826	200.0	0.0	32134.70525845863	44338.79925841413	128646.08505251302	4137.050963960778	200.0	0.1	-88.09043256390672	7.3193310382289205	-75.87198916488573	-97.8937193397362	200.0	0.0	-76.85373430767923	20.698151584902025	-26.870314778200992	-96.26434713464585	200.0	0.0	-87.17773986545683	0.8718447771581364	-85.33979152671658	-88.06751405906331	200.0	0.0	4001.8572567646743	5736.7442827024415	15940.412621937774	-147.2056004854529	200.0	0.0	0.01	-100.97729375598269	0.0	-100.97729375598269	-100.97729375598269	200.0	0.0	-52.11753243565952	0.0	-52.11753243565952	-52.11753243565952	200.0	0.0	-87.6781596468587	0.0	-87.6781596468587	-87.6781596468587	200.0	0.0	-148.1715692341454	0.0	-148.1715692341454	-148.1715692341454	200.0	0.0	-76.57887930247098	0.0	-76.57887930247098	-76.57887930247098	200.0	0.0	4369.324311251432	0.0	4369.324311251432	4369.324311251432	200.0	0.0	-81.19750474436115	0.0	-81.19750474436115	-81.19750474436115	200.0	0.0	-85.54967452445631	0.0	-85.54967452445631	-85.54967452445631	200.0	0.0	-87.92087496814199	0.0	-87.92087496814199	-87.92087496814199	200.0	0.0	-71.37709229707876	0.0	-71.37709229707876	-71.37709229707876	200.0	0.0	0.0	9	11509.895340105695	33183.19390344515	164057.4075209254	-162.6879056785959	200.0	180000	180000	3925.2131	11199.303	88848.59	-215.53717	3925.36	11199.177	88519.16	-216.73715	4.3183775	3.6582372	30.735277	-13.691288	-3949.9631	15074.471	15557.082	0.02717507542911917	0.0438184152552858	0.7403843233317137	0.055357854918949304	0.012121832578023895	13.958736038732528	0.03385665905214846	0.06507295717224479	0.2601653223667294	2.6577663965702056	0.0	0.0	0.05	2312.9878492355347
-99.25385964296215	9.068661064724926	-86.73872955632034	-118.36295315176805	200.0	0.0	44.05978701130557	230.69773333471971	723.6191575840811	-131.36248677947606	200.0	0.0	-41.754897449619726	6.043986571695021	-32.49500446906325	-52.15433971622633	200.0	0.0	-113.21752698982746	3.1240641781590446	-109.99007883262077	-118.05684617840484	200.0	0.0	-26.04052668202536	2.8400838773647537	-20.770017817556376	-30.600301075590433	200.0	0.0	62257.544024218805	55241.453434480645	157115.03221070612	-57.65658243562441	200.0	0.3	-30.805775683062212	5.860712155467207	-21.57531964929947	-38.90432442059606	200.0	0.0	-44.51283786264337	30.56752437656294	-7.854873488028303	-91.05787190909435	200.0	0.0	-72.87524475862728	8.810691630215768	-60.975541627873675	-85.69158184859272	200.0	0.0	239.1986056562485	215.60192163339312	615.1124249910091	-91.95370810363573	200.0	0.0	0.03	-99.61587994132957	0.0	-99.61587994132957	-99.61587994132957	200.0	0.0	-9.439360901696976	0.0	-9.439360901696976	-9.439360901696976	200.0	0.0	-37.131290359388466	0.0	-37.131290359388466	-37.131290359388466	200.0	0.0	-107.87016267664893	0.0	-107.87016267664893	-107.87016267664893	200.0	0.0	-23.378677305079744	0.0	-23.378677305079744	-23.378677305079744	200.0	0.0	5699.316481595351	0.0	5699.316481595351	5699.316481595351	200.0	0.0	-24.27576778294943	0.0	-24.27576778294943	-24.27576778294943	200.0	0.0	-20.324474064332957	0.0	-20.324474064332957	-20.324474064332957	200.0	0.0	-64.86459751225328	0.0	-64.86459751225328	-64.86459751225328	200.0	0.0	-95.76728204986986	0.0	-95.76728204986986	-95.76728204986986	200.0	0.0	0.0	10	6809.70964360141	26836.923102678367	173405.19127693836	-159.1805719024121	200.0	200000	200000	5088.446	14224.536	105635.84	-231.72331	5088.5747	14224.464	105721.43	-148.58708	4.1217976	3.2905376	36.82179	-14.117196	-5117.475	20527.059	21111.318	0.032098614916577936	0.058985709109529855	0.712009165468812	0.06597386331018061	0.011941179278073833	15.982418876123429	0.042278248592466115	0.06529471654631197	0.5542597542971373	4.087644492411614	0.0	0.0	0.04	2564.988812685013
