test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-6.93099145003916	3.8461574359534145	-2.1603708267211914	-16.147830874598146	200.0	0.0	0.0	-16.69478	0.0	-16.69478	-16.69478	200.0	0.0	0.0	1	-28.730622742849516	25.170118385539897	125.79205322265625	-90.68666423003067	200.0	20000	20000	10.974919	6.114132	54.259773	-8.7256	10.974922	6.114172	48.265007	-8.850481	1.8721634	4.9699774	141.52216	-15.003803	-11.237177	0.053026754	0.05174765	0.1077565281771393	0.0	0.0	0.0	170.52773094177246
-25.19711982537505	2.6131931586216863	-22.048525229904676	-31.270255172378967	200.0	0.0	0.0	-20.514531585066557	0.0	-20.514531585066557	-20.514531585066557	200.0	0.0	0.0	2	-54.37817601457775	91.65906869826497	813.5347290039062	-126.08817053942373	200.0	40000	40000	-6.9480343	5.249073	282.93277	-31.31294	-6.9492736	5.2211947	230.32216	-26.763235	4.860236	8.855847	236.21463	-16.52359	6.7928047	0.98031604	1.1199306	0.017690212349710056	0.0	0.0	0.0	360.1756112575531
-52.95193206760996	4.15730813368636	-47.67168607495872	-58.75320514907831	200.0	0.0	0.0	-53.541144711332066	0.0	-53.541144711332066	-53.541144711332066	200.0	0.0	0.0	3	-58.59054017850518	27.921829684116144	154.89447021484375	-102.68626881342313	200.0	60000	60000	-17.943598	5.196036	358.34973	-42.08508	-17.9456	5.1919208	319.91718	-41.696297	4.070845	6.1292644	115.39545	-16.24369	17.799644	1.059857	1.071561	0.023435753440950065	0.0	0.0	0.0	540.5989298820496
-105.87977322353797	4.23235004202831	-99.39047575727002	-113.39441525522646	200.0	0.0	0.0	-108.43993631696206	0.0	-108.43993631696206	-108.43993631696206	200.0	0.0	0.0	4	-48.70226640798852	86.05880789667007	766.4291521338092	-99.18878680843176	200.0	80000	80000	-26.350163	5.571461	297.03973	-54.604134	-26.349829	5.5528765	340.5776	-55.03522	4.187686	6.521627	133.1576	-16.084042	26.248112	0.86976445	1.0062226	0.020395933640375733	0.0	0.0	0.0	720.917412519455
-65.47717998658295	7.0962990116250815	-52.15823451793294	-74.08728943880821	200.0	0.0	0.0	-70.62986703153116	0.0	-70.62986703153116	-70.62986703153116	200.0	0.0	0.0	5	-55.82544164255731	56.7312740639053	439.08050537109375	-101.97329894603953	200.0	100000	100000	-35.04168	8.320398	772.16235	-66.00906	-35.038048	8.320876	709.2868	-67.56236	4.1347537	5.9500675	93.47693	-13.804923	34.522892	2.6013422	2.6822374	0.04423143779672682	0.0	0.0	0.0	901.5189623832703
-64.4678647958781	9.209034858490687	-51.57269287109375	-82.20440527620492	200.0	0.0	0.0	-77.96125	0.0	-77.96125	-77.96125	200.0	0.0	0.0	6	-42.60110604009229	272.35629773959886	2636.089599609375	-118.63986287231756	200.0	120000	120000	-48.531364	11.480323	1168.102	-95.882225	-48.530315	11.502515	1144.1525	-92.49541	4.2413783	6.356751	121.51035	-14.186522	48.091393	4.7280717	4.4930005	0.04421303068473935	0.0	0.0	0.0	1082.2845785617828
-121.9438082468212	3.2546613497208114	-116.60867519695522	-129.05113569735437	200.0	0.0	0.0	-118.03024918324999	0.0	-118.03024918324999	-118.03024918324999	200.0	0.0	0.0	7	-79.4894013346359	18.111456809747278	-24.86655697744253	-128.144592889363	200.0	140000	140000	-75.00168	13.40327	1724.6567	-122.307945	-74.99984	13.373117	1591.663	-125.96753	4.1491404	6.9204226	158.91977	-14.211891	74.72545	4.5254683	5.396282	0.04609959274176508	0.0	0.0	0.0	1261.3392078876495
-61.17302344906458	4.946275703821103	-54.27234884731226	-68.27287924406504	200.0	0.0	0.0	-62.06175437936465	0.0	-62.06175437936465	-62.06175437936465	200.0	0.0	0.0	8	-79.84879256501529	19.111377178918687	16.63949203491211	-116.18943319680955	200.0	160000	160000	-93.49069	25.124163	1738.7137	-153.53058	-93.48077	25.134254	2096.6504	-145.60506	4.3306346	6.6293526	188.06456	-12.407364	92.43453	16.604311	17.39916	0.08190103390291333	0.0	0.0	0.0	1439.012103319168
-88.28006449575282	6.169268266466962	-78.22192449889542	-97.3878334916579	200.0	0.0	0.0	-90.13003916110988	0.0	-90.13003916110988	-90.13003916110988	200.0	0.0	0.0	9	-57.93187579002719	70.20073084654197	617.8557739257812	-120.09241130803733	200.0	180000	180000	-59.72937	24.580313	1455.1628	-117.14294	-59.72328	24.584677	1463.8749	-119.97472	3.931008	5.5568295	107.89955	-13.378127	58.89162	10.571153	10.655564	0.0640291944913566	0.0	0.0	0.0	1617.1073200702667
-43.81475527178081	4.5501344293081125	-39.52807885611457	-54.50658776705493	200.0	0.0	0.0	-53.26293352923183	0.0	-53.26293352923183	-53.26293352923183	200.0	0.0	0.0	10	-65.1357518874114	65.71455880730844	551.1948852539062	-132.4879201894982	200.0	200000	200000	-50.256668	21.99704	1416.5132	-82.23667	-50.254276	22.011553	1508.9857	-84.7631	4.0614247	5.5306897	104.38604	-14.543502	49.51231	9.716795	9.751495	0.05214246850702912	0.0	0.0	0.0	1795.8297982215881
-42.582729272791745	12.958419294581061	-21.945434206494255	-59.95887775470215	200.0	0.0	0.0	-52.42715777441289	0.0	-52.42715777441289	-52.42715777441289	200.0	0.0	0.0	11	-61.14829986918873	37.995615954467056	256.1714172363281	-124.09357592971836	200.0	220000	220000	-46.179497	19.899519	1797.0382	-88.4829	-46.178215	19.894138	1750.785	-88.64661	4.029339	5.9206686	121.179214	-14.634265	45.551594	7.4235015	7.4948506	0.046078189158253374	0.0	0.0	0.0	1973.587797164917
-97.16192084970818	3.7553954624067085	-90.51448356205636	-102.08731448247993	200.0	0.0	0.0	-101.68832233123577	0.0	-101.68832233123577	-101.68832233123577	200.0	0.0	0.0	12	-59.57616507171543	33.168668029784236	179.11170959472656	-119.52882929143841	200.0	240000	240000	-49.96903	15.934006	1689.363	-86.69943	-49.964005	15.946176	1837.4739	-85.750046	4.0722017	6.1184883	111.7861	-13.481685	49.486305	6.9675703	7.022143	0.04669746789168566	0.0	0.0	0.0	2151.5491099357605
-107.79349111267359	12.222005212520802	-94.33240295680834	-128.1738532113859	200.0	0.0	0.0	-132.45135048132852	0.0	-132.45135048132852	-132.45135048132852	200.0	0.0	0.0	13	-69.38292178718308	23.89332461026636	-13.278643021952634	-114.49661632827296	200.0	260000	260000	-68.80217	15.795446	1841.6791	-163.86195	-68.798645	15.8380375	1945.7537	-123.590706	4.081784	6.023952	126.94766	-15.613854	68.357735	8.272826	8.2903595	0.050285670895688236	0.0	0.0	0.0	2329.2287023067474
-98.65734459089265	2.665039303090811	-94.87712017775159	-105.41704642555491	200.0	0.0	0.0	-99.44164982902493	0.0	-99.44164982902493	-99.44164982902493	200.0	0.0	0.0	14	-86.84975769482351	17.912278597344685	-35.09479687859445	-129.99452916717516	200.0	280000	280000	-78.31167	14.189631	2448.899	-118.74379	-78.30335	14.217172	1957.3702	-119.089195	4.0590806	6.6441503	123.55345	-13.465622	77.924324	6.9306655	6.888683	0.046370481715910135	0.0	0.0	0.0	2506.849589586258
-83.47622335812864	9.334601596868612	-68.73460828687617	-95.80265499089413	200.0	0.0	0.0	-93.70172044212363	0.0	-93.70172044212363	-93.70172044212363	200.0	0.0	0.0	15	-80.92504445903639	18.190795017822985	-27.304135753430305	-122.33762416030531	200.0	300000	300000	-74.58564	27.500778	2692.962	-112.95306	-74.580986	27.482962	3138.217	-119.84758	4.2076592	6.5418715	193.89357	-16.327864	73.97389	14.792078	16.70623	0.05135453049596399	0.0	0.0	0.0	2683.9531829357147
-114.06808270071895	3.726429745340307	-108.52804840319855	-120.53014342058935	200.0	0.0	0.0	-112.9469262997254	0.0	-112.9469262997254	-112.9469262997254	200.0	0.0	0.0	16	-65.22677397531893	107.63737285496936	982.3823034262895	-111.05234257203833	200.0	320000	320000	-68.13129	34.4439	3318.097	-106.802086	-68.125015	34.439854	2928.096	-113.577545	4.055679	6.0769925	181.57372	-12.562946	67.58195	19.782705	20.39676	0.053834430356323716	0.0	0.0	0.0	2861.961040019989
-92.17593654348735	2.0268654853120176	-88.60556942503113	-95.55590289392758	200.0	0.0	0.0	-94.22893577973531	0.0	-94.22893577973531	-94.22893577973531	200.0	0.0	0.0	17	-58.555462772743375	33.62916566326318	191.1992645263672	-121.23811348003316	200.0	340000	340000	-54.758656	43.74447	2751.393	-98.96168	-54.754276	43.7262	2413.9028	-103.130615	4.06467	5.6262045	167.63971	-13.712769	54.057713	26.527681	27.531832	0.055533762096986176	0.0	0.0	0.0	3039.944751024246
-13.884697865547636	2.927060237634106	-8.107233047485352	-18.34216251303719	200.0	0.0	0.0	-16.961588253130163	0.0	-16.961588253130163	-16.961588253130163	200.0	0.0	0.0	18	-15.066836035415168	150.53728215780657	1437.0028661140425	-100.69544554635915	200.0	360000	360000	-21.189953	62.53187	2954.1272	-117.497635	-21.189098	62.521652	2966.0483	-114.34728	4.0365615	5.1710715	98.05744	-13.346172	19.55615	56.84367	56.833126	0.0850218283360824	0.0	0.0	0.0	3218.369342327118
-22.73322583202765	12.501011730389436	-5.771008014678955	-39.51325881511675	200.0	0.0	0.0	-23.982818978347147	0.0	-23.982818978347147	-23.982818978347147	200.0	0.0	0.0	19	27.01092577609891	342.79376912758784	3314.212400955956	-70.21282334996295	200.0	380000	380000	41.306564	88.47544	2267.63	-393.55145	41.30583	88.4766	2242.9434	-374.42636	4.0643163	5.2859507	221.52628	-12.885159	-43.375263	34.43414	33.89336	0.09890198814421892	0.0	0.0	0.0	3398.6071939468384
-3.0707316269848963	15.265570106093353	34.34384359445724	-15.778487934487798	200.0	0.0	0.0	-6.904543143557752	0.0	-6.904543143557752	-6.904543143557752	200.0	0.0	0.0	20	77.22608453244302	390.2636088133705	2460.559814453125	-117.49766519057201	200.0	400000	400000	58.07657	78.8988	2145.7432	-589.6127	58.07843	78.89075	2123.077	-594.0147	4.0156293	5.7096796	173.81163	-13.973896	-59.79103	37.615807	38.44114	0.0974231640920043	0.0	0.0	0.0	3579.0613253116608
-14.136038205597618	10.172706327549395	6.556077578086389	-22.976106797284704	200.0	0.0	0.0	1027.2355719642565	0.0	1027.2355719642565	1027.2355719642565	200.0	0.0	0.0	21	373.11466120198594	1243.3948031531318	8421.705078125	-116.67412448148296	200.0	420000	420000	74.41391	128.68385	3373.9106	-1055.7242	74.414345	128.70435	3191.5764	-1052.5671	4.06187	5.300352	150.79881	-13.453488	-76.63485	86.2668	84.43088	0.11935694795548916	0.0	0.0	0.0	3759.5127272605896
-132.9235007181869	2.943131825785829	-127.39511454318962	-137.01167240221807	200.0	0.0	0.0	-137.11431049608257	0.0	-137.11431049608257	-137.11431049608257	200.0	0.0	0.0	22	138.98444148051186	994.5062697710256	9548.1552734375	-56.02416666475066	200.0	440000	440000	146.95895	194.27695	4963.6245	-1564.165	146.9566	194.27988	4855.835	-1591.1155	4.040902	5.225088	135.44923	-14.4024315	-150.61545	172.5871	172.8781	0.18181823286414148	0.0	0.0	0.0	3937.9124088287354
-2.987122963582918	94.12499735848905	271.7170002658251	-68.3155439286043	200.0	0.0	0.0	-7.0446076	0.0	-7.0446076	-7.0446076	200.0	0.0	0.0	23	244.4415787549959	1605.0882608975141	15098.8193359375	-93.41036314531462	200.0	460000	460000	182.9407	358.2738	8043.7993	-2268.4717	182.93835	358.30347	7879.3174	-2349.9436	4.0963464	5.64908	161.64694	-13.507589	-187.53836	430.2266	424.2976	0.23645798018202185	0.0	0.0	0.0	4118.943008899689
-18.865164703033294	5.947608583041925	-5.872526753047138	-26.309345062635277	200.0	0.0	0.0	-28.94986	0.0	-28.94986	-28.94986	200.0	0.0	0.0	24	227.89281710033944	1002.2226909560065	5695.90966796875	-40.67330472694907	200.0	480000	480000	444.23615	554.4113	7725.6045	-2285.0098	444.23026	554.38214	8147.717	-2325.132	3.9792237	4.337205	119.55887	-13.247777	-452.04825	514.2277	537.5802	0.32361365643441675	0.0	0.0	0.0	4299.010374307632
60.069147817042165	216.95895903488793	710.6185610939906	-25.091732495644795	200.0	0.0	0.0	-19.784568366258323	0.0	-19.784568366258323	-19.784568366258323	200.0	0.0	0.0	25	71.65955107189751	806.903038676336	8052.71728515625	-58.96408711761216	200.0	500000	500000	446.634	406.2833	7646.432	-1963.0609	446.62726	406.30954	8105.475	-1999.8773	3.9942312	4.998681	198.99873	-14.021249	-450.12076	571.26306	565.3968	0.2815900435961783	0.0	0.0	0.0	4479.356450557709
-27.99002413649121	12.167570892287634	-14.012504577636719	-54.1301994942845	200.0	0.0	0.0	-20.501033937833338	0.0	-20.501033937833338	-20.501033937833338	200.0	0.0	0.0	26	319.5271507812355	1195.2349475475937	6615.25830078125	-63.8734016418457	200.0	520000	520000	288.33096	359.4565	7120.051	-1691.099	288.32318	359.46768	7038.322	-1686.6431	3.984512	5.146482	149.18797	-17.348541	-290.692	592.3495	594.0808	0.24280220871418715	0.0	0.0	0.01	4659.88031578064
205.58823827493953	672.5284484835381	2222.589925405435	-65.80760192871094	200.0	0.0	0.0	-4.9759812800753265	0.0	-4.9759812800753265	-4.9759812800753265	200.0	0.0	0.0	27	1689.5685013735167	4384.544986274205	23897.591796875	-117.37879596310832	200.0	540000	540000	253.75673	530.17413	8540.96	-2365.7896	253.74017	530.1428	8703.724	-2472.5037	4.0542436	5.2637124	122.3186	-13.433572	-258.83963	1577.6805	1598.1746	0.369168537466228	0.0	0.0	0.01	4843.478965997696
526.5217	1598.3989	5321.717	-9.609381	200.0	0.0	0.0	-6.645105	0.0	-6.645105	-6.645105	200.0	0.0	0.0	28	7566.257092028453	16923.74549527565	97746.09375	-62.16095550851985	200.0	560000	560000	665.4703	1328.0789	26348.014	-7552.975	665.44574	1328.354	26996.447	-7491.7173	4.068762	5.172731	96.80589	-13.783485	-683.4762	10336.737	10218.098	0.8791114588335156	0.0	0.0	0.01	5027.994156837463
-10.701403	2.6886177	-7.48711	-15.493032	200.0	0.0	0.0	-7.2981815	0.0	-7.2981815	-7.2981815	200.0	0.0	0.0	29	14477.693456467472	23142.199134960494	109833.7109375	-35.39804805793675	200.0	580000	580000	1780.5342	3489.109	44226.523	-13467.679	1780.5908	3489.4822	44756.16	-14229.067	4.045487	5.0512586	100.84097	-13.826829	-1824.8856	63947.29	63367.49	2.0993671518206596	0.0	0.0	0.05	5214.632342815399
-15.687027568824528	2.549135991290267	-8.187975883483887	-17.315924200112054	200.0	0.0	0.0	-15.629333035135076	0.0	-15.629333035135076	-15.629333035135076	200.0	0.0	0.0	30	36792.119988098835	55433.31760759036	307716.28125	-95.59386878870983	200.0	600000	600000	4855.0693	6929.953	61783.77	-21466.465	4855.357	6930.2603	62828.598	-22191.568	4.0200243	4.4596896	72.45598	-16.025082	-4970.222	143604.89	142044.64	4.1345444796442985	0.0	0.0	0.06	5401.86564707756
24970.971239138227	39384.49834277586	107145.984375	-18.971052169799805	200.0	0.0	0.0	64218.535	0.0	64218.535	64218.535	200.0	0.0	0.0	31	56079.96694489938	70862.3572987718	317254.6875	-85.13219159143878	200.0	620000	620000	10367.503	11910.367	106291.96	-36717.63	10367.703	11910.919	107136.68	-38278.926	4.0232215	4.3163114	69.09908	-14.197277	-10544.639	356203.28	350749.38	7.3173254352331165	0.0	0.0	0.04	5588.937845945358
97385.71147965823	85860.77314603346	228753.421875	-17.62140375040996	200.0	0.0	0.0	150708.6	0.0	150708.6	150708.6	200.0	0.0	0.0	32	55992.617447874065	63679.52386868366	265335.0625	-72.0702759071014	200.0	640000	640000	15543.253	16938.285	123766.26	-57626.7	15543.383	16938.227	122212.39	-56793.3	4.0101666	4.2855873	73.653694	-13.745523	-15778.741	667607.94	664677.1	10.71258637356758	0.0	0.0	0.04	5776.27995467186
