test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-19.15995315640577	5.152933183314569	-12.199414253234863	-27.384878091084587	200.0	0.0	0.0	-25.65575351965203	0.0	-25.65575351965203	-25.65575351965203	200.0	0.0	0.0	1	-23.409852168831787	16.224544154964775	44.578163146972656	-64.43749299397942	200.0	20000	20000	11.909561	5.0947056	21.929564	-10.167153	11.909559	5.0947337	21.81638	-10.264471	2.00976	4.508844	84.3618	-14.602579	-12.208666	0.01982674	0.019741789	0.1080122527434172	0.0	0.0	0.0	170.6907444000244
-87.17826702622429	16.681784758627042	-49.28639647098528	-105.2476016277325	200.0	0.0	0.0	-98.33436956306078	0.0	-98.33436956306078	-98.33436956306078	200.0	0.0	0.0	2	-37.588421755187134	69.59356968131155	590.2285766601562	-118.1413726804619	200.0	40000	40000	-2.749854	5.7002244	215.43863	-26.954208	-2.7503073	5.697411	182.85423	-26.683464	4.5367584	7.0896015	190.62386	-13.599632	2.6948254	0.42676514	0.45354307	0.013283718196419068	0.0	0.0	0.0	365.88711500167847
-85.39341954643933	5.18351881094933	-75.18311995886307	-92.55471734457619	200.0	0.0	0.0	-81.17207571292217	0.0	-81.17207571292217	-81.17207571292217	200.0	0.0	0.0	3	-55.23168843470946	53.31656700856597	435.42303466796875	-109.59578297871619	200.0	60000	60000	-15.185392	5.7904396	247.38123	-48.86441	-15.183488	5.790112	258.60358	-47.452614	4.1393504	6.72269	136.52592	-13.798255	15.054457	0.72936213	0.7428547	0.02462772361659445	0.0	0.0	0.0	547.9416069984436
-45.334454547454555	4.908618361014626	-38.02454199232847	-52.422606038677934	200.0	0.0	0.0	-52.99820525197847	0.0	-52.99820525197847	-52.99820525197847	200.0	0.0	0.0	4	-54.422946032411964	19.91694709208828	-0.692302942276001	-97.9949084919866	200.0	80000	80000	-21.077406	7.580286	354.88867	-51.884743	-21.080887	7.5732694	370.51474	-52.036312	4.0032873	5.9655285	94.18939	-15.347157	20.798706	0.89774257	0.8819373	0.02689196092733182	0.0	0.0	0.0	729.5446779727936
-46.6690138293274	5.16290790117831	-37.76694479434089	-53.2550277891737	200.0	0.0	0.0	-47.79556588546169	0.0	-47.79556588546169	-47.79556588546169	200.0	0.0	0.0	5	-41.74024303528173	18.773357536385642	16.066997528076172	-94.29450271814	200.0	100000	100000	-22.889492	6.6715364	364.42615	-53.65553	-22.890997	6.66767	342.5882	-51.92099	4.0127354	5.980738	112.155594	-14.901026	22.711063	0.58739364	0.5632501	0.01944287072182633	0.0	0.0	0.0	912.3383059501648
-49.23494461473443	4.5933980727830335	-40.98123506107265	-56.98110674403587	200.0	0.0	0.0	-47.368643163876655	0.0	-47.368643163876655	-47.368643163876655	200.0	0.0	0.0	6	-38.62984282689401	80.0136548755316	733.7042236328125	-90.05668030113222	200.0	120000	120000	-21.986359	6.468618	440.21066	-51.090603	-21.98764	6.4621987	442.8202	-50.509884	4.1678147	6.0403886	90.79436	-14.541139	21.75474	0.7582884	0.76633745	0.01993319026036188	0.0	0.0	0.0	1095.1783909797668
-41.40068306009074	5.835352889205979	-35.00130471215947	-52.88093394310356	200.0	0.0	0.0	-42.307367237036765	0.0	-42.307367237036765	-42.307367237036765	200.0	0.0	0.0	7	-50.37743391191858	49.65961391806442	361.0304467120166	-109.39832285233372	200.0	140000	140000	-24.184706	12.499122	649.39484	-56.59485	-24.185566	12.498607	642.4329	-58.8833	4.145349	5.7357855	124.647835	-14.584901	23.833965	1.5307696	1.4921513	0.02995251254560426	0.0	0.0	0.01	1277.50865316391
-45.247618392033544	5.65012729364821	-34.587828532167364	-53.3767987513625	200.0	0.0	0.0	-45.46380949752229	0.0	-45.46380949752229	-45.46380949752229	200.0	0.0	0.0	8	-56.319638623160735	25.66759951519459	21.730344772338867	-102.61101684419832	200.0	160000	160000	-23.981216	13.916479	562.99243	-57.68694	-23.982607	13.914079	579.334	-57.800884	4.044155	5.2547894	134.3033	-14.252397	23.525398	2.2812333	2.2902393	0.03513708278788254	0.0	0.0	0.0	1457.4721775054932
-81.07064756187546	7.5539813747984565	-70.04388138666945	-91.59440597846789	200.0	0.0	0.0	-77.01043298320923	0.0	-77.01043298320923	-77.01043298320923	200.0	0.0	0.0	9	-33.59559621115127	167.3905003343105	1617.4364013671875	-97.45962625333935	200.0	180000	180000	-26.389246	13.121226	666.9152	-53.05523	-26.389343	13.126861	746.2057	-52.00026	4.017414	5.124625	110.46007	-12.674509	25.99589	3.245007	3.2074986	0.03396063906522468	0.0	0.0	0.0	1638.8464214801788
-67.74497527523681	18.581637988257533	-25.116065998054456	-85.4639759831961	200.0	0.0	0.0	-24.988016155094467	0.0	-24.988016155094467	-24.988016155094467	200.0	0.0	0.0	10	-72.56815898547525	22.60482544367213	-10.53540325164795	-118.77185778937367	200.0	200000	200000	-35.38075	16.362787	994.1066	-67.2147	-35.380928	16.345577	975.18585	-67.87895	4.140433	5.5708785	153.52501	-14.7277565	34.978474	5.135603	5.462652	0.03923747907727957	0.0	0.0	0.0	1819.0667178630829
