test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-37.929757354275175	1.8948099320293565	-35.071944679949674	-40.73670762651407	200.0	0.0	0.0	-34.05723289955619	0.0	-34.05723289955619	-34.05723289955619	200.0	0.0	0.0	1	-56.902021890156924	21.305167009522577	-27.78680598998597	-120.20289964682765	200.0	20000	20000	6.8006644	7.6437035	21.714277	-21.01924	6.800684	7.6436987	21.672073	-21.091337	2.0904505	4.2955813	52.5678	-13.587635	-7.1222425	0.030618263	0.030297207	0.10888377916932988	0.0	0.0	0.0	168.15436840057373
-20.335988251635097	1.8107128542617497	-18.438053684245077	-25.171906398813086	200.0	0.0	0.0	-17.872745457501907	0.0	-17.872745457501907	-17.872745457501907	200.0	0.0	0.0	2	-30.68159659018555	5.239521565993719	-23.417537632236584	-57.528034479292366	200.0	40000	40000	-6.5488834	5.997252	5.027787	-40.533077	-6.5488544	5.9969993	4.9733095	-40.680584	3.9750042	5.097348	109.47148	-13.522851	6.506717	0.050285768	0.052213576	0.004265772944735363	0.0	0.0	0.0	355.5380153656006
-21.209356965445203	2.5708647918414007	-16.560456012907977	-26.16761500130074	200.0	0.0	0.0	-16.642144813647587	0.0	-16.642144813647587	-16.642144813647587	200.0	0.0	0.0	3	-29.411852027449175	5.505331274880368	-20.41939258328919	-60.61643931229817	200.0	60000	60000	-11.716896	5.1898274	-6.119691	-48.472202	-11.716938	5.189584	-6.128299	-48.694366	4.0029273	5.46115	118.557884	-13.061569	11.709494	0.05278258	0.05384803	0.0032185348729719407	0.0	0.0	0.0	537.0370485782623
-26.749604115090143	3.634459353700465	-20.600766576012703	-32.99942158340792	200.0	0.0	0.0	-22.0816027975793	0.0	-22.0816027975793	-22.0816027975793	200.0	0.0	0.0	4	-28.258641368376026	6.051181523104705	-19.157294886171037	-53.44267476072551	200.0	80000	80000	-13.297606	4.6604342	-9.718399	-51.535755	-13.297583	4.6600866	-9.864993	-52.081047	3.9753063	5.42181	142.14816	-16.869907	13.29155	0.044483818	0.046410967	0.002994109533482697	0.0	0.0	0.0	718.3588266372681
-30.029071160750505	6.793041197524856	-18.957498054113117	-36.99702706975275	200.0	0.0	0.0	-28.30071186640964	0.0	-28.30071186640964	-28.30071186640964	200.0	0.0	0.0	5	-25.35418152858887	3.4539738685263797	-18.341593648774783	-38.70933416592562	200.0	100000	100000	-13.197728	4.1234355	-10.529913	-55.467976	-13.197748	4.123443	-10.255914	-52.554783	3.9845247	5.1061234	94.25278	-15.685003	13.187295	0.03382799	0.033351436	0.002581474935251754	0.0	0.0	0.0	898.5869281291962
-25.23128300946761	5.0927327062688095	-19.085236663795065	-32.765623842762565	200.0	0.0	0.0	-19.279428119549976	0.0	-19.279428119549976	-19.279428119549976	200.0	0.0	0.0	6	-24.435907847749252	4.275294000526971	-18.816021151324847	-43.41780588205525	200.0	120000	120000	-12.540162	3.5948308	-10.310183	-51.59304	-12.540181	3.5947392	-10.202066	-51.66114	3.9974382	4.9144588	71.3489	-14.564628	12.524215	0.023399822	0.02350681	0.002316981626267079	0.0	0.0	0.0	1079.4432632923126
-28.091699750870795	2.082622912684777	-25.05264488290361	-30.45992648982024	200.0	0.0	0.0	-32.22393874592858	0.0	-32.22393874592858	-32.22393874592858	200.0	0.0	0.0	7	-24.024000113548553	3.1516836038777583	-18.3742839936815	-36.027962226169954	200.0	140000	140000	-11.954637	3.3377714	-9.771053	-53.961075	-11.954653	3.3377624	-9.690756	-54.109756	3.9929016	4.8661823	95.60391	-14.731264	11.939609	0.020126643	0.019916255	0.0020668483178364113	0.0	0.0	0.0	1259.3219606876373
-20.687246704678028	1.3270957103208885	-18.880604428300124	-22.72611347693893	200.0	0.0	0.0	-18.31504581071313	0.0	-18.31504581071313	-18.31504581071313	200.0	0.0	0.0	8	-23.09725972281493	3.6321807670866084	-17.441747147066852	-42.16820069813819	200.0	160000	160000	-11.505523	3.1228578	-9.45466	-52.894196	-11.505537	3.122865	-9.458538	-52.149044	3.983189	4.847361	97.740265	-13.975496	11.489143	0.016974643	0.016888209	0.001969881667662412	0.0	0.0	0.0	1439.1090891361237
-20.576064806750225	1.489510726099169	-18.06361936421906	-23.17594985847297	200.0	0.0	0.0	-17.802911623140698	0.0	-17.802911623140698	-17.802911623140698	200.0	0.0	0.0	9	-23.873768106336392	6.679962563163761	-18.151809614321373	-77.92210871363413	200.0	180000	180000	-11.103552	2.9677289	-9.37479	-55.32979	-11.10355	2.9677474	-9.210024	-56.0306	4.007276	4.9426827	102.78701	-13.621117	11.088956	0.01570946	0.015768753	0.0018366133095230907	0.0	0.0	0.0	1619.3087275028229
-19.31406625672618	1.6317201651808622	-17.181562249974295	-21.554175631063895	200.0	0.0	0.0	-17.3235496883031	0.0	-17.3235496883031	-17.3235496883031	200.0	0.0	0.0	10	-22.557600311156833	3.5753143024273184	-18.026451456188166	-41.97579903224915	200.0	200000	200000	-10.848396	2.8471458	-9.236936	-57.94204	-10.848403	2.847052	-9.08864	-58.57444	3.9968538	4.828366	120.1327	-13.749308	10.836386	0.0139266355	0.014115939	0.001725022961315699	0.0	0.0	0.0	1799.6770384311676
