test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/1/push-wall-v1/return/avg	test/stochastic/1/push-wall-v1/return/std	test/stochastic/1/push-wall-v1/return/max	test/stochastic/1/push-wall-v1/return/min	test/stochastic/1/push-wall-v1/ep_length	test/stochastic/1/push-wall-v1/success	test/stochastic/2/faucet-close-v1/return/avg	test/stochastic/2/faucet-close-v1/return/std	test/stochastic/2/faucet-close-v1/return/max	test/stochastic/2/faucet-close-v1/return/min	test/stochastic/2/faucet-close-v1/ep_length	test/stochastic/2/faucet-close-v1/success	test/stochastic/3/push-back-v1/return/avg	test/stochastic/3/push-back-v1/return/std	test/stochastic/3/push-back-v1/return/max	test/stochastic/3/push-back-v1/return/min	test/stochastic/3/push-back-v1/ep_length	test/stochastic/3/push-back-v1/success	test/stochastic/4/stick-pull-v1/return/avg	test/stochastic/4/stick-pull-v1/return/std	test/stochastic/4/stick-pull-v1/return/max	test/stochastic/4/stick-pull-v1/return/min	test/stochastic/4/stick-pull-v1/ep_length	test/stochastic/4/stick-pull-v1/success	test/stochastic/5/handle-press-side-v1/return/avg	test/stochastic/5/handle-press-side-v1/return/std	test/stochastic/5/handle-press-side-v1/return/max	test/stochastic/5/handle-press-side-v1/return/min	test/stochastic/5/handle-press-side-v1/ep_length	test/stochastic/5/handle-press-side-v1/success	test/stochastic/6/push-v1/return/avg	test/stochastic/6/push-v1/return/std	test/stochastic/6/push-v1/return/max	test/stochastic/6/push-v1/return/min	test/stochastic/6/push-v1/ep_length	test/stochastic/6/push-v1/success	test/stochastic/7/shelf-place-v1/return/avg	test/stochastic/7/shelf-place-v1/return/std	test/stochastic/7/shelf-place-v1/return/max	test/stochastic/7/shelf-place-v1/return/min	test/stochastic/7/shelf-place-v1/ep_length	test/stochastic/7/shelf-place-v1/success	test/stochastic/8/window-close-v1/return/avg	test/stochastic/8/window-close-v1/return/std	test/stochastic/8/window-close-v1/return/max	test/stochastic/8/window-close-v1/return/min	test/stochastic/8/window-close-v1/ep_length	test/stochastic/8/window-close-v1/success	test/stochastic/9/peg-unplug-side-v1/return/avg	test/stochastic/9/peg-unplug-side-v1/return/std	test/stochastic/9/peg-unplug-side-v1/return/max	test/stochastic/9/peg-unplug-side-v1/return/min	test/stochastic/9/peg-unplug-side-v1/ep_length	test/stochastic/9/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/1/push-wall-v1/return/avg	test/deterministic/1/push-wall-v1/return/std	test/deterministic/1/push-wall-v1/return/max	test/deterministic/1/push-wall-v1/return/min	test/deterministic/1/push-wall-v1/ep_length	test/deterministic/1/push-wall-v1/success	test/deterministic/2/faucet-close-v1/return/avg	test/deterministic/2/faucet-close-v1/return/std	test/deterministic/2/faucet-close-v1/return/max	test/deterministic/2/faucet-close-v1/return/min	test/deterministic/2/faucet-close-v1/ep_length	test/deterministic/2/faucet-close-v1/success	test/deterministic/3/push-back-v1/return/avg	test/deterministic/3/push-back-v1/return/std	test/deterministic/3/push-back-v1/return/max	test/deterministic/3/push-back-v1/return/min	test/deterministic/3/push-back-v1/ep_length	test/deterministic/3/push-back-v1/success	test/deterministic/4/stick-pull-v1/return/avg	test/deterministic/4/stick-pull-v1/return/std	test/deterministic/4/stick-pull-v1/return/max	test/deterministic/4/stick-pull-v1/return/min	test/deterministic/4/stick-pull-v1/ep_length	test/deterministic/4/stick-pull-v1/success	test/deterministic/5/handle-press-side-v1/return/avg	test/deterministic/5/handle-press-side-v1/return/std	test/deterministic/5/handle-press-side-v1/return/max	test/deterministic/5/handle-press-side-v1/return/min	test/deterministic/5/handle-press-side-v1/ep_length	test/deterministic/5/handle-press-side-v1/success	test/deterministic/6/push-v1/return/avg	test/deterministic/6/push-v1/return/std	test/deterministic/6/push-v1/return/max	test/deterministic/6/push-v1/return/min	test/deterministic/6/push-v1/ep_length	test/deterministic/6/push-v1/success	test/deterministic/7/shelf-place-v1/return/avg	test/deterministic/7/shelf-place-v1/return/std	test/deterministic/7/shelf-place-v1/return/max	test/deterministic/7/shelf-place-v1/return/min	test/deterministic/7/shelf-place-v1/ep_length	test/deterministic/7/shelf-place-v1/success	test/deterministic/8/window-close-v1/return/avg	test/deterministic/8/window-close-v1/return/std	test/deterministic/8/window-close-v1/return/max	test/deterministic/8/window-close-v1/return/min	test/deterministic/8/window-close-v1/ep_length	test/deterministic/8/window-close-v1/success	test/deterministic/9/peg-unplug-side-v1/return/avg	test/deterministic/9/peg-unplug-side-v1/return/std	test/deterministic/9/peg-unplug-side-v1/return/max	test/deterministic/9/peg-unplug-side-v1/return/min	test/deterministic/9/peg-unplug-side-v1/ep_length	test/deterministic/9/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/alpha/6	train/alpha/7	train/alpha/8	train/alpha/9	train/loss_reg	train/agem_violation	train/success	walltime
-91.48537704339981	3.6009530697344423	-85.05317040357524	-97.89537974237017	200.0	0.0	-23.902657416742596	3.2936907044250083	-18.160785525185066	-28.86818373105966	200.0	0.0	-42.886022766467896	6.632914639935372	-32.20883571581966	-52.432170208453144	200.0	0.0	-73.07212359822532	15.959613978340473	-56.905436490140495	-111.49946713698914	200.0	0.0	-74.69590719487246	4.344344096422428	-66.73684171699817	-82.40748772447388	200.0	0.0	381.4322419358522	1260.620753370784	4163.2380792110525	-47.49665042857154	200.0	0.0	-42.55224228490448	12.134524339437046	-19.618080210474563	-62.07772713538598	200.0	0.0	-138.72075332708442	7.164999152527804	-129.63821971044368	-154.58362208640648	200.0	0.0	-23.648376128821145	6.5135285943602925	-12.495917130098574	-31.355961263119582	200.0	0.0	17288.230191651965	5861.05738428247	20869.14551774444	-20.246824403790583	200.0	0.0	0.0	-94.42773722497334	0.0	-94.42773722497334	-94.42773722497334	200.0	0.0	-18.86624800052238	0.0	-18.86624800052238	-18.86624800052238	200.0	0.0	-30.484726263831547	0.0	-30.484726263831547	-30.484726263831547	200.0	0.0	-62.700966796777685	0.0	-62.700966796777685	-62.700966796777685	200.0	0.0	-75.51384792759934	0.0	-75.51384792759934	-75.51384792759934	200.0	0.0	4964.490591791313	0.0	4964.490591791313	4964.490591791313	200.0	0.0	-51.79008099079156	0.0	-51.79008099079156	-51.79008099079156	200.0	0.0	-125.58757593242797	0.0	-125.58757593242797	-125.58757593242797	200.0	0.0	-29.113100530634927	0.0	-29.113100530634927	-29.113100530634927	200.0	0.0	19926.25642318789	0.0	19926.25642318789	19926.25642318789	200.0	0.0	0.0	1	255.2121156739503	2008.4299018143238	15786.9599609375	-140.815042985448	200.0	20000	20000	701.71643	2541.7969	34726.586	-2510.5837	701.759	2541.8	34641.453	-2514.672	0.41213006	3.690225	61.99923	-12.934799	-722.7724	743.81366	726.4524	1.2558874528596276	1.5690285805150082	1.2490337423337132	1.2461533252628225	1.2252075714296415	5.642313684312921	1.2410765707053637	1.272736657142639	1.1833020339780733	1.2026618915215919	0.0	0.0	0.01	241.30911374092102
-87.9961400143923	5.399733639168877	-80.96607084581946	-98.63709149656152	200.0	0.0	-31.19304238008947	10.122116256915113	-22.17796067294743	-53.08348400061672	200.0	0.0	-82.38680475809528	4.841709246248298	-76.56381333625242	-92.0928664769523	200.0	0.0	-112.97147741849437	6.601011112452056	-101.98999789266033	-121.23785637736178	200.0	0.0	-80.1458131420092	5.6809181646277525	-68.98186917962282	-88.4115396332295	200.0	0.0	-31.60784931229734	5.464048181528882	-23.913164263290692	-40.85021734058636	200.0	0.0	-83.03975153333433	6.105772494053523	-75.37325301406693	-93.26823604686057	200.0	0.0	-140.17666047787242	11.742647389852978	-118.47995693955791	-153.98192013847984	200.0	0.0	-110.74032722920933	3.734214577711172	-104.58613020879253	-117.3460707844077	200.0	0.0	2030.5527717933953	6239.389655396885	20748.640625	-85.80260928033061	200.0	0.0	0.0	-66.38817158129042	0.0	-66.38817158129042	-66.38817158129042	200.0	0.0	-38.914812378584884	0.0	-38.914812378584884	-38.914812378584884	200.0	0.0	-76.62361040389352	0.0	-76.62361040389352	-76.62361040389352	200.0	0.0	-113.13426830047027	0.0	-113.13426830047027	-113.13426830047027	200.0	0.0	-65.55311454343328	0.0	-65.55311454343328	-65.55311454343328	200.0	0.0	-25.00088742260183	0.0	-25.00088742260183	-25.00088742260183	200.0	0.0	-75.0485374596319	0.0	-75.0485374596319	-75.0485374596319	200.0	0.0	-159.6997658954142	0.0	-159.6997658954142	-159.6997658954142	200.0	0.0	-112.25329939302976	0.0	-112.25329939302976	-112.25329939302976	200.0	0.0	-47.009621352235264	0.0	-47.009621352235264	-47.009621352235264	200.0	0.0	0.0	2	99.34627205583502	1519.3318433797115	15155.6337890625	-155.23811917440096	200.0	40000	40000	2270.5903	5075.9893	29846.025	-1244.3386	2270.579	5075.9907	29835.756	-1252.305	3.1276543	2.8486276	19.36325	-14.373017	-2284.9817	480.5569	478.8335	0.2817876559086144	0.9620449552536011	0.5341962481155992	0.4440117889478803	0.21442271784245967	10.579709047961234	0.26907298348881303	0.40875694870501755	0.22456003664024174	0.6086989804387093	0.0	0.0	0.0	520.724396944046
-88.2022968210321	2.050673442015574	-84.36596322280727	-91.05773017604265	200.0	0.0	-100.72474971676866	4.845698225038249	-94.40689377311615	-108.82729966529516	200.0	0.0	-113.97831965166768	4.327033177395236	-106.7693548938579	-121.88807607335818	200.0	0.0	-136.60832044132266	6.560399108459874	-124.48794311117105	-148.7336667563786	200.0	0.0	-97.4789632260275	4.161241864550544	-91.30708800181125	-105.01967727565416	200.0	0.0	-29.547649263454748	3.436202939957888	-23.865469047295853	-33.816269455755524	200.0	0.0	-58.800660416072766	3.8992280891762987	-52.748407224541076	-64.59793044605743	200.0	0.0	-116.09138019966763	30.723824900339572	-54.60715422652323	-159.0900744344414	200.0	0.0	-55.26194480721627	5.380557780490915	-48.48666132058893	-64.93293635231944	200.0	0.0	-31.131664854420812	10.778857559183347	-20.426640764639245	-52.09764695132462	200.0	0.0	0.0	-87.90872418729171	0.0	-87.90872418729171	-87.90872418729171	200.0	0.0	-107.886832908597	0.0	-107.886832908597	-107.886832908597	200.0	0.0	-108.98611463391468	0.0	-108.98611463391468	-108.98611463391468	200.0	0.0	-134.1939676115966	0.0	-134.1939676115966	-134.1939676115966	200.0	0.0	-92.10938792682967	0.0	-92.10938792682967	-92.10938792682967	200.0	0.0	-33.728003741767225	0.0	-33.728003741767225	-33.728003741767225	200.0	0.0	-53.360764941138704	0.0	-53.360764941138704	-53.360764941138704	200.0	0.0	-135.38499028732448	0.0	-135.38499028732448	-135.38499028732448	200.0	0.0	-53.46046746594455	0.0	-53.46046746594455	-53.46046746594455	200.0	0.0	-23.063579709043218	0.0	-23.063579709043218	-23.063579709043218	200.0	0.0	0.0	3	-77.04955909652719	34.64111976026288	-21.4568196939177	-175.7692421198552	200.0	60000	60000	1464.404	2816.8394	15348.27	5.4113817	1464.399	2816.8413	15371.852	5.902911	3.3968868	3.0794365	20.805187	-14.48587	-1468.369	108.7784	107.65623	0.26210565142929554	0.46887765266001225	0.5396152484685183	0.4083827907770872	0.03453667707210407	2.8552259720265867	0.0597621501930058	0.12239048078171909	0.04989594882465899	0.2826762746743858	0.0	0.0	0.0	776.9370148181915
-48.89369935067462	3.5472608109038646	-44.359645694870686	-54.24397276338247	200.0	0.0	-91.00454459388577	4.462592596070475	-80.16822919395902	-96.49471002888716	200.0	0.0	-53.76368560395828	28.202386726343036	-24.518008540323983	-98.29098193896029	200.0	0.0	-121.84251811071488	10.437691726341594	-111.81508068109206	-150.6460234088359	200.0	0.0	-48.640642536503464	5.98179069251872	-36.47024839988212	-55.717912212774344	200.0	0.0	2168.5354908412596	2180.821235185289	6037.235220306341	-56.31206943487912	200.0	0.0	-55.322126503140325	4.684757349920882	-47.45280530493159	-63.397461836799124	200.0	0.0	-113.65062751543542	24.196946892830013	-66.85729880131511	-140.80804821039132	200.0	0.0	18.522187762040303	104.98795817074188	254.42201977396402	-39.242116594051204	200.0	0.0	96.21718056624938	448.1211560386439	1438.465087890625	-96.07356598483402	200.0	0.0	0.0	-49.45384860918503	0.0	-49.45384860918503	-49.45384860918503	200.0	0.0	-94.06853549866729	0.0	-94.06853549866729	-94.06853549866729	200.0	0.0	-93.33786473048596	0.0	-93.33786473048596	-93.33786473048596	200.0	0.0	-129.83108314886962	0.0	-129.83108314886962	-129.83108314886962	200.0	0.0	-54.38035325868739	0.0	-54.38035325868739	-54.38035325868739	200.0	0.0	7352.862823255277	0.0	7352.862823255277	7352.862823255277	200.0	0.0	-46.57262749338639	0.0	-46.57262749338639	-46.57262749338639	200.0	0.0	-62.77783045335063	0.0	-62.77783045335063	-62.77783045335063	200.0	0.0	-21.345001415797803	0.0	-21.345001415797803	-21.345001415797803	200.0	0.0	-92.00163947670515	0.0	-92.00163947670515	-92.00163947670515	200.0	0.0	0.0	4	221.8533975860295	2144.197871294745	20401.470703125	-195.92296358134155	200.0	80000	80000	787.7835	1315.144	7218.11	-9.164849	787.78894	1315.1421	7216.373	-6.9863834	3.7261386	3.0772488	35.964558	-12.904437	-790.2309	74.414314	71.21705	0.14160133453682064	0.3059079313851893	0.19339945985078813	0.13788296129368247	0.02587049794252962	1.0138093247383833	0.03102073199180886	0.06169253394398838	0.021676287208404393	0.3768322984330356	0.0	0.0	0.0	1034.5728738307953
-24.855225465858656	8.009620397066463	-14.719211934006298	-35.29590221182664	200.0	0.0	-35.75403371523559	2.0931153960170215	-31.727813265819567	-38.243522863564706	200.0	0.0	-32.79538661463185	9.284429953346798	-25.67398624001435	-51.41577442075567	200.0	0.0	-140.244373623135	14.392480899652453	-121.57112777786281	-164.02598479131294	200.0	0.0	-98.41683903396832	5.57992915077729	-88.70240012408365	-108.13904978204505	200.0	0.0	-25.751103662790666	7.255200454729535	-16.43246746784199	-39.36294653516023	200.0	0.0	-78.3697762962185	5.261155848421322	-67.7748133279907	-87.92701717778104	200.0	0.0	-100.85347587268244	17.671808269788034	-53.43415833082506	-121.38037103532096	200.0	0.0	-24.749267275347794	5.347152029553307	-18.785270392248705	-36.34865139722759	200.0	0.0	3609.189366016705	5585.390266156248	18235.81640625	-29.4059656866379	200.0	0.0	0.0	-17.028184682409588	0.0	-17.028184682409588	-17.028184682409588	200.0	0.0	-33.92411315615527	0.0	-33.92411315615527	-33.92411315615527	200.0	0.0	-26.968755557285643	0.0	-26.968755557285643	-26.968755557285643	200.0	0.0	-128.49547581664783	0.0	-128.49547581664783	-128.49547581664783	200.0	0.0	-102.78517427006152	0.0	-102.78517427006152	-102.78517427006152	200.0	0.0	-24.42885121731814	0.0	-24.42885121731814	-24.42885121731814	200.0	0.0	-75.35181116496462	0.0	-75.35181116496462	-75.35181116496462	200.0	0.0	-102.08238745213843	0.0	-102.08238745213843	-102.08238745213843	200.0	0.0	-23.020543218624265	0.0	-23.020543218624265	-23.020543218624265	200.0	0.0	20751.71	0.0	20751.71	20751.71	200.0	0.0	0.0	5	303.9377165018062	1934.8967276793785	17704.830078125	-172.71557637620498	200.0	100000	100000	547.86066	897.24274	5113.258	-40.30919	547.8655	897.2545	5114.189	-41.5436	4.2708645	3.2672005	42.471695	-12.357313	-551.3803	93.74882	81.52119	0.06442284897379577	0.1043850529871881	0.062156051564216615	0.06476549930907786	0.1231783077981323	1.0148384837329387	0.02269551123427227	0.06463223625645041	0.021426342708431183	1.1823432867914438	0.0	0.0	0.0	1293.353658914566
-34.75745668929308	5.177114831494472	-22.385169154849667	-40.32023038087044	200.0	0.0	-52.40001058840395	19.773429898958483	-14.941323674701223	-69.19207423396975	200.0	0.0	-75.33758629878373	6.855376216353107	-66.6842551765448	-84.76967309863608	200.0	0.0	-161.0537734316089	18.474054625392082	-133.0883253366927	-191.6308953190863	200.0	0.0	-46.864526421663584	16.053534041996812	-20.07031091374212	-60.85348219045333	200.0	0.0	3080.7591957411446	9366.224161488857	31179.42214828774	-53.94070602219812	200.0	0.0	5282.184973497336	15995.03518818834	53267.28646749251	-58.00846220853103	200.0	0.0	-75.15302850860672	42.90321570057931	-24.316913510515146	-139.98030321752344	200.0	0.0	-34.261602437010524	1.4443940862037519	-32.391796046010086	-36.3717252288962	200.0	0.0	9007.607	8061.9766	21640.828	622.87775	200.0	0.0	0.0	-40.07193691204037	0.0	-40.07193691204037	-40.07193691204037	200.0	0.0	-64.23931812901218	0.0	-64.23931812901218	-64.23931812901218	200.0	0.0	-66.87443163155334	0.0	-66.87443163155334	-66.87443163155334	200.0	0.0	-187.7237352526808	0.0	-187.7237352526808	-187.7237352526808	200.0	0.0	-55.115904958508594	0.0	-55.115904958508594	-55.115904958508594	200.0	0.0	5576.31811092992	0.0	5576.31811092992	5576.31811092992	200.0	0.0	-64.63400446011612	0.0	-64.63400446011612	-64.63400446011612	200.0	0.0	-136.54206898811356	0.0	-136.54206898811356	-136.54206898811356	200.0	0.0	-32.60580303869706	0.0	-32.60580303869706	-32.60580303869706	200.0	0.0	23799.043	0.0	23799.043	23799.043	200.0	0.0	0.0	6	1679.6043561972024	4897.4126835185925	30512.021588912237	-226.43292440808983	200.0	120000	120000	611.5088	1255.182	7396.8257	-82.42997	611.5164	1255.1897	7417.8022	-82.551025	4.0031157	3.128754	35.20797	-13.28359	-618.24725	206.46472	198.0062	0.06040999439433217	0.09029778140708804	0.03104460573522374	0.046883726172149184	0.1941131089448929	1.540075173100829	0.027970491227228195	0.07816235628537833	0.023273352030012757	1.8193119119167327	0.0	0.0	0.02	1549.2645621299744
-88.38586310727719	16.73768934794973	-43.39688598736	-104.67536906866195	200.0	0.0	-44.64844544044024	4.827970636595398	-35.847163951435334	-51.069462548132556	200.0	0.0	-50.205414061692885	9.72595547149694	-33.73172322745801	-61.20330003687826	200.0	0.0	-148.64563115006905	18.659847725018743	-112.56846736018085	-167.8353904064062	200.0	0.0	-70.03943883534532	10.471161428785816	-45.33748465331656	-82.38357074111725	200.0	0.0	37833.48352192135	21226.42070113844	86455.83338990668	11441.565624804238	200.0	0.0	79.5528944952642	279.22887074016757	835.9771381299245	-101.49277937737082	200.0	0.0	-147.12469558405465	18.52476510485294	-119.71756849783227	-172.85336102992954	200.0	0.0	-31.21423806285612	1.1549711522410895	-30.13350312282908	-33.92463690898551	200.0	0.0	17027.075190265856	9697.076569398483	30300.078125	-87.77153484145384	200.0	0.0	0.0	-100.05612429674537	0.0	-100.05612429674537	-100.05612429674537	200.0	0.0	-49.076297503651155	0.0	-49.076297503651155	-49.076297503651155	200.0	0.0	-48.192287945852044	0.0	-48.192287945852044	-48.192287945852044	200.0	0.0	-166.25766295210002	0.0	-166.25766295210002	-166.25766295210002	200.0	0.0	-73.02645935295838	0.0	-73.02645935295838	-73.02645935295838	200.0	0.0	43124.965316649526	0.0	43124.965316649526	43124.965316649526	200.0	0.0	-17.210781653595113	0.0	-17.210781653595113	-17.210781653595113	200.0	0.0	-159.02698794984929	0.0	-159.02698794984929	-159.02698794984929	200.0	0.0	-30.35763604788851	0.0	-30.35763604788851	-30.35763604788851	200.0	0.0	19997.488	0.0	19997.488	19997.488	200.0	0.0	0.0	7	3473.7954475697975	11298.754885297745	68724.69031496439	-175.1518166174134	200.0	140000	140000	1011.5957	2222.181	16455.139	-111.75821	1011.5812	2222.1897	16397.135	-108.93328	4.042231	3.24361	38.732624	-13.675055	-1022.9433	608.8789	600.1131	0.044478236714564266	0.05387984957490116	0.025644543180055917	0.05486185937579721	0.17590239254832268	3.4303347462415696	0.029810098301433028	0.04688974344022572	0.01436609953911975	2.173521023797989	0.0	0.0	0.01	1805.2675569057465
-103.34337433674004	7.134994134464473	-93.35139828569892	-113.135971112508	200.0	0.0	-94.6222404001004	34.55056998525013	-46.86189202868933	-124.7539115027628	200.0	0.0	-17.807281468085527	2.5955155463918227	-15.079370019869135	-22.631313802734866	200.0	0.0	-119.1671926009064	29.070904794989833	-35.5399055480957	-139.2174108833485	200.0	0.0	-89.08367425872095	14.096749215721172	-52.79290253958913	-107.22194898255972	200.0	0.0	46584.785422732195	3698.1805683790026	53810.01195972466	40084.3172216796	200.0	0.0	526.0507901238112	1188.0014038435725	3882.050756750024	-67.15220425861834	200.0	0.1	-77.60298128125098	40.93537210076093	-2.1043944358825684	-119.81634338070111	200.0	0.0	-67.20150519467765	19.775593688945648	-30.980678460999624	-94.27236941323763	200.0	0.0	25286.684	6381.5386	40489.77	18523.023	200.0	0.0	0.01	-111.90782730823335	0.0	-111.90782730823335	-111.90782730823335	200.0	0.0	-127.06104195017869	0.0	-127.06104195017869	-127.06104195017869	200.0	0.0	-17.57503481716531	0.0	-17.57503481716531	-17.57503481716531	200.0	0.0	-109.55337272614157	0.0	-109.55337272614157	-109.55337272614157	200.0	0.0	-97.2472486080566	0.0	-97.2472486080566	-97.2472486080566	200.0	0.0	44331.57068715632	0.0	44331.57068715632	44331.57068715632	200.0	0.0	-68.75329720359444	0.0	-68.75329720359444	-68.75329720359444	200.0	0.0	-103.19593	0.0	-103.19593	-103.19593	200.0	0.0	-30.88998727770113	0.0	-30.88998727770113	-30.88998727770113	200.0	0.0	20047.938	0.0	20047.938	20047.938	200.0	0.0	0.0	8	5703.310309443973	13384.547661474871	53362.779457842444	-160.37883764548866	200.0	160000	160000	1611.4935	3806.413	24568.678	-270.58115	1611.452	3806.4429	24667.264	-272.47504	4.04192	3.1779397	28.289879	-14.860717	-1626.896	1403.7244	1374.503	0.047392383587732914	0.05022272145822644	0.04045978877050802	0.049109441966563465	0.12168180854320526	4.6848427443504335	0.033364393182378264	0.07228459691926838	0.023927898917160927	2.1751638409495353	0.0	0.0	0.0	2062.8393959999084
-117.0245591426069	3.6493562149243886	-109.55726433449752	-121.68502361668182	200.0	0.0	-40.650631861685106	8.957786033854797	-24.102605508560618	-54.73765640086466	200.0	0.0	123.48545616934067	398.2553098974559	1290.6358686618853	-75.94109873983379	200.0	0.0	-145.28069865944755	7.241964564519347	-135.20940971662867	-155.22112432675303	200.0	0.0	-103.60591519456537	2.7234887886691213	-99.39695039324428	-108.26613865174255	200.0	0.0	38835.08665613771	25019.5183238734	96564.94996103636	1197.8079049195615	200.0	0.0	838.1857107738072	2336.7072478910427	7835.331776272063	-45.192245981475295	200.0	0.0	-81.22912542226689	28.93106142285967	-36.79679623990298	-135.34094872298928	200.0	0.0	-77.13239962685466	34.31419760860632	-18.222982256179563	-115.37979149201253	200.0	0.0	20114.947	2522.3584	24227.814	15289.528	200.0	0.0	0.0	-114.7509453793354	0.0	-114.7509453793354	-114.7509453793354	200.0	0.0	-42.3391746601238	0.0	-42.3391746601238	-42.3391746601238	200.0	0.0	-22.99617030327623	0.0	-22.99617030327623	-22.99617030327623	200.0	0.0	-128.14726563775486	0.0	-128.14726563775486	-128.14726563775486	200.0	0.0	-113.77817838903927	0.0	-113.77817838903927	-113.77817838903927	200.0	0.0	1933.4741783939955	0.0	1933.4741783939955	1933.4741783939955	200.0	0.0	-39.58616749929632	0.0	-39.58616749929632	-39.58616749929632	200.0	0.0	-135.3785747410094	0.0	-135.3785747410094	-135.3785747410094	200.0	0.0	-18.34211898718129	0.0	-18.34211898718129	-18.34211898718129	200.0	0.0	19979.686	0.0	19979.686	19979.686	200.0	0.0	0.0	9	7017.868209407271	15852.103704722624	79587.47865098924	-179.5266264506321	200.0	180000	180000	2174.0073	5186.1494	28336.8	-199.39442	2174.0103	5186.1504	28296.498	-241.36404	3.999396	3.4402783	26.36258	-17.609907	-2191.2944	1722.837	1748.629	0.04021907792109996	0.054263027947023514	0.032467852959781884	0.04429871647339314	0.11906912913396954	4.522659670305252	0.04367702041622251	0.06199525094050914	0.02770605008518323	2.299316666471958	0.0	0.0	0.03	2319.338652610779
-67.37121528806205	5.3024654325012195	-57.37447138414644	-75.0159260822282	200.0	0.0	-97.17911615700999	3.724688114458565	-91.96171246185182	-102.66659499565355	200.0	0.0	2732.5318370240793	4833.915504670693	15391.844548679519	-51.176330689991374	200.0	0.0	-133.03334474811305	8.13366670123165	-122.14518297781079	-143.82674425242058	200.0	0.0	-60.88834897153284	19.105648220198677	-28.337143878586595	-88.19206595472245	200.0	0.0	52119.00074650645	18124.65211652571	82003.94382199472	21918.587575506426	200.0	0.0	79.03119868772454	261.85273745306085	803.2179919798575	-53.34412642259433	200.0	0.0	-87.071665192888	19.548071778791023	-49.94432165221018	-114.64423557460492	200.0	0.0	-26.17772819736275	5.754618149084772	-15.977318353339783	-32.55648595323003	200.0	0.0	21809.086	807.5326	23581.328	20743.18	200.0	0.0	0.0	-63.820381912653716	0.0	-63.820381912653716	-63.820381912653716	200.0	0.0	-95.45609944247653	0.0	-95.45609944247653	-95.45609944247653	200.0	0.0	-25.34941369077909	0.0	-25.34941369077909	-25.34941369077909	200.0	0.0	-132.36255619518917	0.0	-132.36255619518917	-132.36255619518917	200.0	0.0	-63.35686305422766	0.0	-63.35686305422766	-63.35686305422766	200.0	0.0	46024.768698428896	0.0	46024.768698428896	46024.768698428896	200.0	0.0	63.305195401080724	0.0	63.305195401080724	63.305195401080724	200.0	0.0	-17.453813347166143	0.0	-17.453813347166143	-17.453813347166143	200.0	0.0	-33.49414687438293	0.0	-33.49414687438293	-33.49414687438293	200.0	0.0	21341.803	0.0	21341.803	21341.803	200.0	0.0	0.0	10	8374.068682213994	19437.751922280255	101555.7734375	-175.95832113804207	200.0	200000	200000	2608.4648	6155.4375	30820.16	-219.32285	2608.4675	6155.427	30751.914	-219.49455	4.097963	3.5505693	29.044765	-15.788937	-2625.1729	1955.8868	2008.5746	0.035547202072665096	0.058009892370551826	0.04333321819454432	0.05494318730514496	0.10936900626420974	4.336495786714554	0.05750469871778041	0.05302010088842362	0.04133679710291326	2.2668692222714424	0.0	0.0	0.02	2574.1520006656647
