test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
3071.7223402366044	6170.230453685844	19455.520664753996	-57.758667233885596	200.0	0.0	0.0	-52.56611387383242	0.0	-52.56611387383242	-52.56611387383242	200.0	0.0	0.0	1	355.7280367460796	1940.7686033345885	14249.017319946106	-69.99015758044405	200.0	20000	20000	525.8531	872.0498	4281.065	-243.16142	525.85205	872.0396	4299.318	-255.75658	3.4365537	5.239625	78.3656	-12.844408	-534.1563	366.36444	371.37616	0.5707496936434978	0.0	0.0	0.0	166.5580382347107
24183.19227877616	28178.99015964828	105882.24694475581	1484.7959551508357	200.0	0.1	0.1	8174.204804295265	0.0	8174.204804295265	8174.204804295265	200.0	0.0	0.0	2	8465.479273627545	10029.354295163223	78634.1413658838	-45.453042190396296	200.0	40000	40000	2188.984	1587.5049	11154.303	-814.57135	2188.9668	1587.4972	11151.368	-786.4651	4.033983	4.54877	50.210182	-13.349238	-2208.505	4754.416	4776.988	1.2273369283467532	0.0	0.0	0.02	362.0878207683563
15742.724049906945	5189.855933138747	21080.989556563633	3412.88484982596	200.0	0.0	0.0	308.0764215522501	0.0	308.0764215522501	308.0764215522501	200.0	0.0	0.0	3	11149.809096931023	11889.926593091133	84265.13951042012	-36.989630301976774	200.0	60000	60000	3820.1675	2942.4917	32912.984	-2321.8494	3820.13	2942.7842	33575.895	-2267.9275	4.0261283	4.100797	110.1307	-12.962471	-3851.972	38550.14	38036.195	2.5320630194306375	0.0	0.0	0.04	543.882209777832
11095.93206458397	10965.277765631374	25163.640658809887	-58.98014942183506	200.0	0.0	0.0	-25.842592664876506	0.0	-25.842592664876506	-25.842592664876506	200.0	0.0	0.0	4	12150.665684354035	10945.122377108723	94804.79127332619	-47.4890853258987	200.0	80000	80000	5417.4277	5676.7017	52652.957	-2061.8438	5417.445	5677.1064	53147.363	-2147.7385	4.000146	3.8596408	70.19943	-13.010862	-5449.676	114278.64	111167.695	3.4954943730950356	0.0	0.0	0.01	724.6550133228302
17859.955775404447	3398.638998058633	22450.672245171547	11541.798520303879	200.0	0.0	0.0	20130.100978691542	0.0	20130.100978691542	20130.100978691542	200.0	0.0	0.0	5	14511.614957710992	9363.456927996644	47949.36106309014	-69.546614936185	200.0	100000	100000	6746.271	7780.4424	60433.582	-4725.8247	6746.5664	7780.4375	61311.24	-5067.2363	3.9978156	3.7009685	70.82562	-13.858276	-6757.3984	161901.56	159191.33	3.4616762652873994	0.0	0.0	0.04	906.0751993656158
2268.280800917859	2730.524555990594	8551.861411123029	-17.010698342787748	200.0	0.0	0.0	2856.531196523152	0.0	2856.531196523152	2856.531196523152	200.0	0.0	0.0	6	21095.48023028916	19113.100163787716	117316.65988489873	-27.585724636367612	200.0	120000	120000	8469.224	9034.071	54892.027	-7758.642	8469.484	9034.055	53941.16	-7783.14	3.9957168	3.6538203	60.733776	-12.716972	-8483.227	169920.6	168174.19	3.3914970141410827	0.0	0.0	0.15	1087.5704743862152
54167.57697091048	32220.60514721534	124037.8379916185	27782.256693931162	200.0	0.3	0.3	28466.891772002517	0.0	28466.891772002517	28466.891772002517	200.0	0.0	0.0	7	26547.867233595738	23081.434686253186	121400.93477355842	-25.252973154726504	200.0	140000	140000	10274.894	10733.515	66598.555	-6250.4033	10275.026	10733.95	66607.99	-6246.4487	4.0075507	3.5825262	75.5398	-15.029279	-10300.215	283649.53	278953.62	3.4833063118577003	0.0	0.0	0.21	1266.6695446968079
60713.701312113684	14237.455202423142	95930.10630421255	43011.258044129834	200.0	1.0	1.0	55296.55567049956	0.0	55296.55567049956	55296.55567049956	200.0	1.0	1.0	8	39217.76324273349	32795.54239665716	142362.69822424534	-46.5968736881661	200.0	160000	160000	12429.884	12985.847	72150.0	-5839.9243	12430.029	12986.175	71455.4	-5861.528	4.0115423	3.6386259	84.69347	-13.418328	-12471.425	441029.28	435179.3	4.220783725702763	0.0	0.0	0.5	1446.2417833805084
16408.09491642828	26094.584561541164	72942.3398319998	-19.32822865561422	200.0	0.3	0.3	-16.77437286672134	0.0	-16.77437286672134	-16.77437286672134	200.0	0.0	0.0	9	57273.406037884626	33919.12328949353	131212.2822435174	181.56750814506498	200.0	180000	180000	15417.529	14198.636	74571.13	-7034.1626	15417.755	14198.917	74228.12	-6934.508	4.0142455	3.8073874	65.13111	-16.40289	-15483.126	511155.62	506203.12	5.979825593852997	0.0	0.0	0.76	1625.7582414150238
89794.0881859981	46949.49562056957	161229.77536250313	-13.288878100247482	200.0	0.8	0.8	87082.53211293646	0.0	87082.53211293646	87082.53211293646	200.0	1.0	1.0	10	70528.72913730022	45718.980936202315	172037.6840815846	3125.633489394146	200.0	200000	200000	18533.21	14919.6875	86457.68	-8882.539	18533.484	14919.945	85717.75	-9276.087	4.001357	3.5502584	44.088783	-15.488285	-18624.848	670306.75	664434.8	7.470456059765816	0.0	0.0	0.75	1804.6489851474762
7139.32323286871	4991.575215100009	20803.081033194125	-34.04666357522701	200.0	0.0	0.0	10648.177039332386	0.0	10648.177039332386	10648.177039332386	200.0	0.0	0.0	11	73251.8861036885	53283.51282284303	185051.61334082804	-42.247787592443196	200.0	220000	220000	23866.064	20123.83	106771.24	-11436.718	23866.184	20123.871	107203.2	-11539.599	4.017713	3.446147	57.446312	-11.587742	-23981.6	1279592.2	1278770.8	9.682562389349938	0.0	0.0	0.75	1983.0762977600098
79158.74120299354	45322.977237612875	182940.84932477	33401.375698179116	200.0	1.0	1.0	37465.28817438819	0.0	37465.28817438819	37465.28817438819	200.0	1.0	1.0	12	83978.61232306897	50883.54274347896	205874.88308500516	9609.953628959378	200.0	240000	240000	30780.225	25073.06	122076.555	-14180.725	30780.527	25073.438	122077.63	-13205.992	4.002611	3.425587	62.439064	-13.898277	-30912.982	1688851.9	1675570.1	13.18136791625023	0.0	0.0	0.84	2161.991634607315
58166.51645189241	31090.881642518165	133385.4418814114	14303.234481101812	200.0	0.6	0.6	61727.65447331942	0.0	61727.65447331942	61727.65447331942	200.0	1.0	1.0	13	84256.62630992141	52857.68109864674	193480.16254980143	6115.022797999703	200.0	260000	260000	35896.25	27400.492	129380.07	-14093.67	35896.492	27400.486	129403.29	-14558.672	4.007397	3.359185	54.603786	-15.414236	-36030.586	1912334.1	1911820.1	14.086194231987	0.0	0.0	0.88	2341.680769443512
2196.6325458942874	3406.9548070237906	10889.181290656448	-40.17350388405295	200.0	0.0	0.0	-31.480106972706018	0.0	-31.480106972706018	-31.480106972706018	200.0	0.0	0.0	14	95585.82323684171	55202.88795603065	214604.96918506493	12767.99722003261	200.0	280000	280000	40421.902	29308.234	131393.31	-14177.277	40421.88	29307.943	130632.08	-13844.616	3.999213	3.3764951	44.53881	-15.7705345	-40548.75	2021869.4	2034179.1	15.075443493413925	0.0	0.0	0.93	2520.8933115005493
144517.43610294972	37037.0853137581	189081.10431637205	75103.52682988631	200.0	1.0	1.0	152067.9466049752	0.0	152067.9466049752	152067.9466049752	200.0	1.0	1.0	15	90710.21565764146	50702.64138110588	187621.1084091497	4882.072978669126	200.0	300000	300000	43457.11	29483.041	130410.13	-14148.1455	43457.15	29483.107	130104.02	-14240.005	4.0000253	3.2789721	53.862534	-11.87581	-43571.92	2021381.8	2023239.1	15.422474026679993	0.0	0.0	0.95	2700.79793715477
