test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-12.887850207470063	3.567309108115224	-8.659879684448242	-18.16219503089831	200.0	0.0	0.0	-15.183641718748177	0.0	-15.183641718748177	-15.183641718748177	200.0	0.0	0.0	1	-24.80146452441186	20.510891554954256	135.682373046875	-59.962999781605326	200.0	20000	20000	11.966089	5.259368	34.071445	-10.789428	11.966125	5.2592936	31.18949	-10.34184	1.9127817	4.65545	73.0776	-13.974213	-12.256761	0.023376528	0.02323634	0.10793224710518935	0.0	0.0	0.0	174.23787474632263
-121.0425215175832	6.646237647711048	-112.11453026688032	-129.07512131612157	200.0	0.0	0.0	-131.7668515957375	0.0	-131.7668515957375	-131.7668515957375	200.0	0.0	0.0	2	163.08519760198308	1776.869161548658	16405.193359375	-130.76439832989513	200.0	40000	40000	13.510162	475.8709	14795.354	-198.4774	13.508251	475.93002	14198.878	-202.71497	7.9805703	14.754957	369.0054	-12.416786	-18.454603	786.5524	762.37634	0.20415301563347457	0.0	0.0	0.0	366.26042771339417
-41.38201443760644	8.308293666051613	-29.89260151085072	-53.295013140343094	200.0	0.0	0.0	-43.975860972005364	0.0	-43.975860972005364	-43.975860972005364	200.0	0.0	0.0	3	62.612351491766965	840.9062218316936	6598.3916015625	-118.4599991492701	200.0	60000	60000	63.027	926.8686	20700.164	-329.46655	63.064133	926.83606	19910.912	-325.22592	4.2192974	7.924982	264.3817	-14.548534	-72.03277	3117.6455	3169.2795	0.68837027066648	0.0	0.0	0.0	551.1270699501038
-82.1023381591855	2.3895269326265893	-79.07626709271773	-87.63275298101274	200.0	0.0	0.0	-82.84659318164019	0.0	-82.84659318164019	-82.84659318164019	200.0	0.0	0.0	4	-64.79876381728286	23.189205821955085	20.907970571413117	-116.3488485225355	200.0	80000	80000	-6.178953	1033.7606	19579.012	-372.9105	-6.1135035	1033.8401	19672.824	-390.07944	3.9401734	5.8958387	130.69792	-14.559412	-7.894196	4858.218	4799.8403	0.8193689736142754	0.0	0.0	0.01	736.0201725959778
-34.02952637768903	10.514920828433933	-17.652843516535548	-53.17663730472298	200.0	0.0	0.0	-43.282419362953284	0.0	-43.282419362953284	-43.282419362953284	200.0	0.0	0.0	5	-19.90048375748621	452.4977564897529	4474.51953125	-120.97457135149118	200.0	100000	100000	-18.23176	732.69104	15694.792	-307.17975	-18.21687	732.73206	15641.406	-312.05157	4.006677	6.4233494	203.59045	-12.802364	10.804773	2208.4297	2191.0293	0.48182217798680066	0.0	0.0	0.0	922.0870299339294
-35.677268777776014	9.602503624492245	-23.77388572692871	-60.08299775233355	200.0	0.0	0.0	-67.73350901767546	0.0	-67.73350901767546	-67.73350901767546	200.0	0.0	0.0	6	-24.553937059677867	272.81388228641754	2673.166259765625	-112.55609502744154	200.0	120000	120000	26.463743	931.44	22402.01	-283.1771	26.454947	931.54065	22306.158	-263.7211	3.9949293	5.967146	143.70837	-12.887077	-34.990112	3431.6729	3355.992	0.3952751421973109	0.0	0.0	0.01	1107.120878458023
-31.121253602728064	12.769010011049753	-3.836751699447632	-49.69541513413816	200.0	0.0	0.0	-55.01932136888905	0.0	-55.01932136888905	-55.01932136888905	200.0	0.0	0.0	7	299.6475232778905	2946.19788070548	29178.78515625	-126.61642617433101	200.0	140000	140000	109.77575	1027.6118	21392.244	-450.86148	109.79785	1027.7836	21656.93	-592.52026	4.0559454	6.1624675	148.39557	-16.024784	-118.25815	4252.472	4102.615	0.3797890580356121	0.0	0.0	0.01	1292.7686533927917
-17.827760400775418	5.805656011251966	-11.056791305541992	-28.455102920532227	200.0	0.0	0.0	-27.554493	0.0	-27.554493	-27.554493	200.0	0.0	0.0	8	995.1124694868575	4562.808393160563	31852.169921875	-108.09051748961815	200.0	160000	160000	506.52295	1414.0839	19731.75	-1154.1016	506.5163	1414.0352	19936.32	-1184.4078	4.242839	6.44039	224.89624	-13.325119	-520.9866	4343.7666	4462.03	0.7222616701677441	0.0	0.0	0.04	1478.6547391414642
24632.076	13547.808	39312.656	-12.168652	200.0	0.0	0.0	33484.387	0.0	33484.387	33484.387	200.0	0.0	0.0	9	14938.146544810359	23937.115827820155	120217.296875	-40.88408279418945	200.0	180000	180000	2042.8584	2542.5525	29642.896	-2237.5967	2042.9012	2542.4282	29789.186	-2207.8335	4.0286283	4.2088904	106.02228	-16.715351	-2069.4932	11080.449	11427.4	1.4149461923033	0.0	0.0	0.11	1669.8131597042084
12407.18	7650.951	27413.95	548.6355	200.0	0.1	0.1	4966.9507	0.0	4966.9507	4966.9507	200.0	0.0	0.0	10	31546.887086146915	34220.81560861991	156784.359375	-23.066137313842773	200.0	200000	200000	5511.9326	7159.274	66919.914	-5597.7524	5511.9434	7159.27	67784.336	-5251.908	4.0392203	4.3459044	70.67453	-17.894323	-5594.0645	78936.54	79196.6	3.627257831966877	0.0	0.0	0.28	1861.5019221305847
