test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
295.3469334148426	439.5606598277446	1134.7005311814357	-51.968476081102146	200.0	0.0	0.0	312.17586064991565	0.0	312.17586064991565	312.17586064991565	200.0	0.0	0.0	1	46.43526069565626	353.16434914112523	2416.1036999041394	-120.74376377051557	200.0	20000	20000	39.024216	101.613365	1261.288	-50.074722	39.024765	101.613335	1264.8386	-48.383762	5.9139566	16.639206	406.3016	-12.623458	-40.53041	16.302958	16.488396	0.1393979601613981	0.0	0.0	0.0	168.8643035888672
35.61308566271161	288.486853271977	896.1558696514046	-97.69910788728092	200.0	0.0	0.0	-74.80078086224576	0.0	-74.80078086224576	-74.80078086224576	200.0	0.0	0.0	2	3335.6414782036586	14205.634333623384	102769.4602143084	-98.88391642006312	200.0	40000	40000	690.9126	2944.1804	83895.86	-981.3496	690.9102	2944.138	84674.14	-977.7631	4.293294	6.2297945	141.60182	-12.97732	-706.7766	19144.215	19146.156	0.8754976019196212	0.0	0.0	0.11	355.5318260192871
173.09781665410623	232.10663933816926	547.4458934440631	-26.621364947127535	200.0	0.1	0.1	-20.484531844158326	0.0	-20.484531844158326	-20.484531844158326	200.0	0.0	0.0	3	3450.524207393124	17334.925966123214	110581.74292799391	-89.36344371501308	200.0	60000	60000	6449.3594	14001.901	158006.06	-5183.6523	6449.5654	14001.73	157221.61	-5033.066	4.0984197	5.543845	171.92908	-14.926422	-6550.425	190096.52	189701.55	4.68665045389533	0.0	0.0	0.09	537.709263086319
2867.8414098852445	5648.4442949674385	18779.86140582446	-136.73153827207983	200.0	0.2	0.2	-26.224253078884008	0.0	-26.224253078884008	-26.224253078884008	200.0	0.0	0.0	4	9813.337565535368	39603.81527819516	273285.7812062263	-127.043903380645	200.0	80000	80000	13059.834	22944.375	180275.83	-12243.93	13059.643	22944.057	179245.72	-12087.45	3.9981737	4.590597	70.57504	-16.427895	-13171.303	420800.66	424865.9	6.352747445750237	0.0	0.0	0.23	719.8811726570129
20547.220264759577	44807.82894365279	150483.11192432762	-80.61967378753403	200.0	0.3	0.3	19825.100579662536	0.0	19825.100579662536	19825.100579662536	200.0	0.0	0.0	5	11749.731857341107	42674.61260510299	235672.83173198247	-118.48295352851682	200.0	100000	100000	15755.914	27996.791	182635.16	-14713.066	15756.594	27996.588	181134.05	-14441.574	3.997681	4.5290813	63.77101	-14.359962	-15881.073	716487.5	707737.4	7.959245625472069	0.0	0.0	0.16	901.7354419231415
25013.889378986394	63502.43656056912	213026.09332653598	-113.78646807898618	200.0	0.3	0.3	-112.05386752479596	0.0	-112.05386752479596	-112.05386752479596	200.0	0.0	0.0	6	11554.794609338014	37022.23398930608	255934.22527975685	-99.86873227862446	200.0	120000	120000	16129.614	29992.076	182529.22	-21029.281	16130.158	29992.145	184230.3	-22606.004	4.0111117	4.5385942	84.520035	-15.3958645	-16259.549	997322.94	983802.4	8.524502021479607	0.0	0.0	0.17	1083.018309354782
26717.4168336981	46622.14246554255	140732.36342063933	-63.133114173411236	200.0	0.2	0.2	71083.01337308671	0.0	71083.01337308671	71083.01337308671	200.0	1.0	1.0	7	24115.703380664876	48837.56228336394	249587.46913514123	-112.70729789881923	200.0	140000	140000	17547.56	32590.264	181272.73	-22627.543	17548.43	32589.83	183027.94	-22948.895	4.0055237	4.431294	64.8255	-14.790988	-17678.562	1236210.8	1236704.5	9.622146097970008	0.0	0.0	0.35	1264.0705161094666
43634.0943340829	47691.73098982535	132151.83212968186	-30.983313094606668	200.0	0.4	0.4	-88.87537865260472	0.0	-88.87537865260472	-88.87537865260472	200.0	0.0	0.0	8	33326.194491062844	63357.562994509055	316483.1653486457	-113.6906115897521	200.0	160000	160000	19402.47	34066.92	169019.66	-22704.053	19403.424	34065.67	168722.72	-23836.338	4.0054984	4.215276	68.37677	-12.58218	-19547.84	1331340.2	1350665.9	10.962296242904664	0.0	0.0	0.36	1444.3159775733948
70387.50997479877	56336.81278100907	144400.77497469046	1268.4584764092099	200.0	0.6	0.6	91.09844333448046	0.0	91.09844333448046	91.09844333448046	200.0	0.0	0.0	9	48075.44892393509	67050.69420651728	298930.7076004411	-76.9757351865457	200.0	180000	180000	22018.84	35633.18	169128.66	-33502.785	22019.703	35631.758	171312.8	-32652.67	3.9989	4.162646	69.511765	-12.487366	-22169.273	1586456.9	1615376.5	13.08017917098999	0.0	0.0	0.45	1625.210030555725
68315.69652398922	72378.36685056081	180751.45653141133	-59.04536359554204	200.0	0.6	0.6	132808.60789749547	0.0	132808.60789749547	132808.60789749547	200.0	1.0	1.0	10	62822.62880289833	81244.00424429007	282799.60256624664	-84.65745447626901	200.0	200000	200000	22951.398	35681.86	159731.9	-39682.98	22952.287	35681.035	161191.28	-38541.504	4.003324	4.0651813	57.2495	-12.4196205	-23094.88	1568739.8	1566480.9	13.474204788398742	0.0	0.0	0.55	1806.291294336319
