test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-53.29365075458545	5.095677155189831	-44.14906610976152	-63.517880311386136	200.0	0.0	0.0	-58.14165033594869	0.0	-58.14165033594869	-58.14165033594869	200.0	0.0	0.0	1	29.896332958015282	387.7783342604966	3392.1612734516166	-73.63270993274014	200.0	20000	20000	2205.1023	2853.2734	10860.254	-181.13493	2205.0989	2853.286	10752.635	-167.97166	3.9741411	6.196301	116.0876	-13.126959	-2249.7378	2460.9534	2433.771	2.0535870599683963	0.0	0.0	0.0	167.03775477409363
-44.051923049215866	18.78812280534403	-11.380875109193404	-66.74148591527408	200.0	0.0	0.0	-48.680311494863844	0.0	-48.680311494863844	-48.680311494863844	200.0	0.0	0.0	2	17932.091063258133	33380.836213355724	155286.83960100022	-93.90969296669195	200.0	40000	40000	5245.6274	4170.6226	66464.96	-865.646	5245.626	4170.638	66338.09	-968.5871	4.189317	4.974955	132.4304	-14.533938	-5246.331	32324.525	31804.652	1.8526101576507092	0.0	0.0	0.02	356.8351683616638
8336.956474354656	9911.935091484587	24514.22023920503	-13.552746641912131	200.0	0.0	0.0	-16.07585377508	0.0	-16.07585377508	-16.07585377508	200.0	0.0	0.0	3	51913.72734152633	51024.40181425512	259911.29151045822	-62.70867674859868	200.0	60000	60000	12077.78	15858.933	123723.875	-6133.9604	12077.632	15858.889	124489.49	-6081.285	4.06449	4.257967	161.81628	-13.351273	-12115.071	271017.94	271454.25	5.177347450268268	0.0	0.0	0.11	541.5648984909058
32906.33191988869	29527.389193259405	93943.53856225677	3155.3479599996695	200.0	0.0	0.0	15987.119619224422	0.0	15987.119619224422	15987.119619224422	200.0	0.0	0.0	4	83169.63865083113	55893.76685498277	197066.50491173938	-53.26983090644575	200.0	80000	80000	27018.105	25785.967	157383.39	-20702.848	27018.42	25784.906	157097.19	-20233.615	4.0190177	3.7094307	89.44451	-12.354186	-27128.275	892636.06	899183.6	13.541518031930924	0.0	0.0	0.33	726.032660484314
11298.546154912658	9841.451937659378	30250.69281997399	1686.1250406663642	200.0	0.0	0.0	4466.695621341598	0.0	4466.695621341598	4466.695621341598	200.0	0.0	0.0	5	99144.07978280327	52974.10576828803	236220.95581816943	6204.037147822792	200.0	100000	100000	42596.57	31827.947	175099.0	-30530.26	42596.63	31825.482	175550.33	-27270.35	3.9978724	3.4416218	126.36848	-12.964806	-42711.973	1990854.5	2037907.9	17.204810611343383	0.0	0.0	0.37	910.1268162727356
99851.91303147834	35766.717511706665	176708.31911624962	72882.79836536401	200.0	0.1	0.1	117045.5450267324	0.0	117045.5450267324	117045.5450267324	200.0	0.0	0.0	6	129611.32706705536	55809.62251685048	250362.30256902493	4477.252478305607	200.0	120000	120000	58466.605	33579.562	177385.88	-16244.202	58466.527	33579.44	177459.92	-17391.375	3.9956503	3.1097934	51.67952	-13.40839	-58641.703	1441777.6	1451352.1	16.10906163420677	0.0	0.0	0.65	1093.7235882282257
119433.27847647113	49395.27840979777	176144.8320973764	43235.01541645934	200.0	0.6	0.6	150833.20749588785	0.0	150833.20749588785	150833.20749588785	200.0	0.0	0.0	7	145780.3811781349	57548.405466136435	284872.5407201155	11064.498281883052	200.0	140000	140000	69145.96	34295.465	170295.84	-10152.254	69145.8	34295.55	170009.0	-10701.235	3.9982376	2.904999	44.564857	-13.268743	-69293.6	1482248.5	1490287.2	15.681378950691224	0.0	0.0	0.68	1276.468806028366
157413.71301604778	53317.39535207182	229286.1359529114	81573.16811670957	200.0	0.6	0.6	164222.55334662175	0.0	164222.55334662175	164222.55334662175	200.0	1.0	1.0	8	160179.97902349057	57740.486049195635	296327.3165146573	38467.984079194306	200.0	160000	160000	74774.22	35205.883	191868.44	-11073.278	74774.05	35206.453	193006.97	-11933.259	3.9986753	2.7869127	48.024452	-14.531385	-74907.04	1540458.8	1527927.5	14.791662819433212	0.0	0.0	0.82	1459.3806784152985
102893.67385313955	70044.88762766003	218075.51550083072	13445.00382214313	200.0	0.5	0.5	29239.621998469673	0.0	29239.621998469673	29239.621998469673	200.0	0.0	0.0	9	165455.62370909602	68465.86464222003	290353.01579900517	11686.951064701256	200.0	180000	180000	80550.016	38083.63	214003.69	-10526.156	80549.87	38084.203	213247.69	-10344.314	4.0048866	2.7718246	59.700336	-11.856694	-80656.945	1846194.6	1820516.0	14.927139163923263	0.0	0.0	0.82	1641.8828151226044
205776.76710418644	61103.608744232995	294308.7540561989	117763.87695794036	200.0	0.8	0.8	177209.7515896636	0.0	177209.7515896636	177209.7515896636	200.0	1.0	1.0	10	178856.9361990978	56956.26243749043	294668.38799359096	31226.0417705962	200.0	200000	200000	88284.63	42351.305	215812.98	-11111.306	88284.55	42352.766	216001.5	-10932.683	3.9913316	2.8716068	75.76407	-13.502398	-88396.92	2402301.2	2358527.0	17.054305707073212	0.0	0.0	0.87	1824.6851408481598
