test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
5188.969040270497	7088.721489126305	16404.55404596665	-64.37060657223705	200.0	0.0	0.0	16725.455850963663	0.0	16725.455850963663	16725.455850963663	200.0	0.0	0.0	1	253.25537140664852	1384.8292462226016	11468.173155212118	-80.45081384799856	200.0	20000	20000	1021.4875	1168.4131	5174.821	-162.68216	1021.4894	1168.4149	5183.3784	-164.16377	3.5704806	4.5947304	55.59712	-12.854921	-1035.3551	691.3885	690.6531	0.6797796522990653	0.0	0.0	0.0	167.36221051216125
10370.575957221805	9446.133574459864	23559.32840295561	-48.87296099120812	200.0	0.0	0.0	-44.86990047465652	0.0	-44.86990047465652	-44.86990047465652	200.0	0.0	0.0	2	7649.066727717682	8514.888082912568	38338.25980417105	-86.30049558279723	200.0	40000	40000	2307.6768	1682.1473	17822.826	-646.3957	2307.6821	1682.0964	17967.664	-678.7769	4.0555186	4.3808556	67.26207	-12.411228	-2323.1338	3734.0288	3789.5408	0.7745407494053245	0.0	0.0	0.01	359.78366470336914
7143.274026910495	9681.98851983266	30489.359856127016	-52.26533976868216	200.0	0.0	0.0	-47.30327141481413	0.0	-47.30327141481413	-47.30327141481413	200.0	0.0	0.0	3	8491.288139709335	8242.859611476912	32106.15335920172	-79.86239572198886	200.0	60000	60000	3686.9116	3309.3228	36176.703	-1926.5605	3686.934	3309.1125	37061.066	-1628.0903	4.0050135	4.161673	91.71002	-14.624042	-3706.476	21156.883	21709.402	1.5189438572406768	0.0	0.0	0.01	541.9420897960663
11190.572076362681	3187.280245306859	18425.19600510018	5780.335818497184	200.0	0.0	0.0	21088.112528334797	0.0	21088.112528334797	21088.112528334797	200.0	0.0	0.0	4	9190.65482267545	8459.374050429848	35035.73240263256	-68.8925186305763	200.0	80000	80000	4266.1377	4467.301	48517.37	-2252.505	4266.222	4467.2573	48638.945	-2225.6443	4.012562	4.0366693	78.32033	-16.21128	-4280.909	55930.86	55677.605	1.832330484956503	0.0	0.0	0.01	725.7217087745667
3414.3320055778177	6576.857225666274	18113.392781056617	-27.625720770722268	200.0	0.0	0.0	18841.502199230672	0.0	18841.502199230672	18841.502199230672	200.0	0.0	0.0	5	10386.02277139799	7640.808115076627	26882.350780130662	-90.82799981030743	200.0	100000	100000	4582.83	4887.4004	41097.047	-2964.4614	4582.8525	4887.6274	41236.35	-3005.1821	4.055961	4.457095	130.24792	-13.785265	-4584.6187	56475.39	55775.38	2.2429403222739697	0.0	0.0	0.01	908.1269342899323
13713.279098400899	8569.369751600094	24137.547292441806	-16.092303752542154	200.0	0.0	0.0	1794.0432959168454	0.0	1794.0432959168454	1794.0432959168454	200.0	0.0	0.0	6	12411.071986660056	8299.6862874373	34081.74175937133	-58.41921147505534	200.0	120000	120000	4872.804	4529.7617	28976.23	-4490.2266	4872.7896	4529.832	28989.143	-4462.088	3.9696317	3.6442213	111.744705	-12.172137	-4880.9834	39333.37	39329.113	2.0970037299513815	0.0	0.0	0.01	1090.801346063614
29094.607025384223	12504.977499189732	59369.45500638001	16335.820011525277	200.0	0.1	0.1	28957.323573403202	0.0	28957.323573403202	28957.323573403202	200.0	0.0	0.0	7	15974.451110859587	7807.436822560248	35733.69603254682	-53.28853685483105	200.0	140000	140000	5736.076	4450.804	22605.578	-5398.3374	5736.0654	4450.9043	22611.686	-5393.424	3.9974144	3.1809378	56.048203	-13.193363	-5743.7354	38899.11	38656.195	2.061080647611618	0.0	0.0	0.03	1273.0418758392334
21597.893198143785	10809.41951436519	34911.338926881035	3186.16805068293	200.0	0.0	0.0	17625.66830480624	0.0	17625.66830480624	17625.66830480624	200.0	0.0	0.0	8	19554.417220900206	11382.677625885488	56054.71408379349	-25.16779102840406	200.0	160000	160000	7011.1904	4584.907	27405.5	-5889.3477	7011.1504	4584.8677	27921.61	-5837.13	4.0002646	2.9437947	64.70061	-14.12456	-7027.326	46269.477	46783.67	2.350333590900898	0.0	0.0	0.03	1454.632728099823
18504.676722732685	15725.833305944514	42237.73931891492	2852.1829657084613	200.0	0.0	0.0	23701.183856622272	0.0	23701.183856622272	23701.183856622272	200.0	0.0	0.0	9	17631.94307942433	10911.51640833148	56702.55428785149	43.09045385738046	200.0	180000	180000	7959.5967	5300.4463	30262.729	-4926.3237	7959.59	5300.333	30258.865	-4772.6777	4.0012712	3.0976937	60.344616	-14.401584	-7971.2266	86313.484	86711.72	2.818004691505432	0.0	0.0	0.03	1635.19833278656
17796.488748956104	13433.779012481826	37243.0279643664	-15.15643323885138	200.0	0.0	0.0	9462.163408179958	0.0	9462.163408179958	9462.163408179958	200.0	0.0	0.0	10	18029.659065452743	13460.464523215252	73499.90579746265	-39.917576166659586	200.0	200000	200000	8357.732	5647.9067	28810.785	-4400.263	8357.705	5647.915	28543.172	-4412.774	3.9953241	3.0353706	63.47212	-12.312031	-8366.352	111408.164	111883.664	3.0404280873894693	0.0	0.0	0.07	1816.721444606781
