test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
753.0290710314091	1857.1079892491869	6047.05862860618	-58.914559013043075	200.0	0.0	0.0	104812.0677256865	0.0	104812.0677256865	104812.0677256865	200.0	0.0	0.0	1	1411.042978910291	10058.757589784189	99271.13883970976	-75.817433578508	200.0	20000	20000	436.32864	716.7599	9106.61	-355.46472	436.3382	717.6298	8941.338	-348.40195	9.607559	26.295385	819.81146	-15.704242	-438.3548	1873.0034	1256.3042	0.386307880214342	0.0	0.0	0.01	168.07188153266907
9240.095623878486	16271.678689036546	47851.601126581096	-39.24437753394673	200.0	0.1	0.1	-42.69048446370669	0.0	-42.69048446370669	-42.69048446370669	200.0	0.0	0.0	2	12071.314450203397	23653.979687052353	133832.2314374115	-73.11086030729389	200.0	40000	40000	2063.4983	3390.39	39593.496	-2191.6707	2063.477	3391.3835	40031.566	-2059.8232	4.1411424	4.692131	90.59108	-15.260494	-2087.3813	36692.69	33382.523	3.0044276322603225	0.0	0.0	0.05	358.7625756263733
77320.16609562022	58195.38751795498	188072.04475591483	9183.985463525587	200.0	0.2	0.2	13102.703282905793	0.0	13102.703282905793	13102.703282905793	200.0	0.0	0.0	3	39784.15797403587	47546.63323837649	182519.1509160239	-53.07314122482706	200.0	60000	60000	10139.966	13250.444	102227.84	-6505.271	10139.801	13251.789	102573.11	-6409.002	4.038672	4.2738104	113.44808	-13.522623	-10186.359	394064.7	376679.62	8.569331380915642	0.0	0.0	0.13	543.3340833187103
165325.7530562815	61014.707675911406	289498.9160219622	56373.906170592105	200.0	0.7	0.7	291679.76365741855	0.0	291679.76365741855	291679.76365741855	200.0	1.0	1.0	4	102635.71571259026	57162.431403640156	243341.3368088836	-13.797047593279466	200.0	80000	80000	27663.625	24668.414	119638.555	-12692.624	27663.463	24669.383	120898.36	-13172.585	4.0134635	3.6456037	55.883488	-13.713726	-27845.268	975912.75	951597.9	15.424475936937332	0.0	0.0	0.38	728.9397604465485
112121.36506476058	49704.85705036646	182717.20702712552	9313.714506126735	200.0	0.7	0.7	79427.20499831179	0.0	79427.20499831179	79427.20499831179	200.0	1.0	1.0	5	139012.87521377517	53660.49925637008	301991.3180156034	10915.438375202795	200.0	100000	100000	46740.41	30008.176	146879.52	-12734.475	46740.64	30008.033	146648.83	-13044.158	4.003503	3.4005966	64.90881	-12.338592	-46909.25	1254243.8	1248661.5	17.414395855617524	0.0	0.0	0.77	914.0587050914764
96806.81404571595	61971.54848117662	203187.47796313986	8267.572423032188	200.0	0.5	0.5	154852.12748615636	0.0	154852.12748615636	154852.12748615636	200.0	1.0	1.0	6	139362.2130594679	63453.049995270136	297377.8830539387	25573.965341868687	200.0	120000	120000	60711.39	35036.664	187128.98	-13129.045	60711.87	35036.2	187255.9	-14468.214	3.9993293	3.307705	46.859367	-14.987076	-60858.297	1775866.0	1761595.8	21.142007487678526	0.0	0.0	0.75	1100.034515619278
194356.52783099975	28109.488267262954	257425.3900977243	161505.1471249351	200.0	1.0	1.0	291411.9373893084	0.0	291411.9373893084	291411.9373893084	200.0	1.0	1.0	7	154012.40804451163	62027.54400269832	291159.26916278625	21233.43156915682	200.0	140000	140000	70192.62	39724.004	218748.4	-16414.945	70193.055	39724.777	219719.53	-15266.915	3.993973	3.210042	61.643723	-12.898635	-70300.88	2392078.2	2337896.8	20.71611063261032	0.0	0.0	0.8	1284.8341460227966
231329.02002328806	45160.43372197956	289411.1781732507	144133.85768346186	200.0	1.0	1.0	191212.10818488835	0.0	191212.10818488835	191212.10818488835	200.0	1.0	1.0	8	173965.72647609148	59508.10498482632	298880.8616365003	29399.75510033188	200.0	160000	160000	80470.61	45043.504	228547.36	-17895.062	80471.09	45043.15	229857.97	-19140.535	4.004659	3.110851	71.284584	-12.120334	-80567.98	3154174.5	3128859.5	23.095606284427642	0.0	0.0	0.89	1470.0783741474152
185948.26148869822	66240.55209483638	269390.0269361169	28663.333237064337	200.0	0.9	0.9	178676.3614102629	0.0	178676.3614102629	178676.3614102629	200.0	1.0	1.0	9	176542.40371106434	60045.56075639065	294858.26846537914	35447.33251192461	200.0	180000	180000	90789.34	47115.57	226542.84	-21048.854	90789.836	47114.96	226856.2	-21681.148	3.9936328	3.0711203	81.96531	-12.764475	-90889.04	3576824.8	3554118.0	24.365657284641266	0.0	0.0	0.9	1654.1601498126984
173147.39098920225	66394.95153148723	245661.692921687	63768.66879470987	200.0	0.8	0.8	239451.87102375264	0.0	239451.87102375264	239451.87102375264	200.0	1.0	1.0	10	183118.05105114932	60471.76411062774	298203.18917645665	30501.523566833253	200.0	200000	200000	97103.45	46968.965	219731.28	-21260.232	97103.945	46968.984	218440.0	-20433.56	3.9937325	2.9958258	57.151073	-15.374804	-97176.48	3535340.0	3476965.8	22.717589561271666	0.0	0.0	0.94	1839.1042544841766
209009.22185747608	39702.90257621591	272555.3234982418	151819.20993054882	200.0	1.0	1.0	141169.4105773147	0.0	141169.4105773147	141169.4105773147	200.0	1.0	1.0	11	198100.50127810662	52566.412898375034	290021.3470315218	57318.61397372764	200.0	220000	220000	104292.8	47406.688	217355.3	-18538.924	104293.08	47407.164	216280.95	-18763.805	4.0010886	2.9606154	51.504707	-12.484988	-104393.78	3423518.0	3377598.0	22.724526651191713	0.0	0.0	0.96	2024.384916305542
212133.62148553744	53860.04159094185	295177.9888258018	136130.4852579035	200.0	1.0	1.0	246624.93363981307	0.0	246624.93363981307	246624.93363981307	200.0	1.0	1.0	12	197849.34905081545	56103.256453033726	296413.80333767243	39995.6749611176	200.0	240000	240000	109283.19	47250.15	216437.98	-20091.672	109283.45	47250.16	217025.38	-19342.12	4.000077	2.9459536	61.356728	-14.446327	-109357.58	3394031.5	3362322.5	21.81833154296875	0.0	0.0	0.96	2205.82927441597
189140.71038068697	16422.601649574834	207178.95955153496	156792.01047451675	200.0	1.0	1.0	162515.37457649034	0.0	162515.37457649034	162515.37457649034	200.0	1.0	1.0	13	188338.95141944755	57480.90104415183	293117.90515016107	54010.09898600875	200.0	260000	260000	113187.01	47445.22	214324.05	-24698.963	113187.21	47445.316	215259.75	-23414.61	3.9989452	2.9334042	63.80089	-17.48886	-113252.375	3483746.0	3461822.8	21.420132437610626	0.0	0.0	0.95	2388.9454119205475
179331.37045274334	48192.44810285991	246083.10086383246	101429.01975953174	200.0	0.9	0.9	230680.04374695432	0.0	230680.04374695432	230680.04374695432	200.0	1.0	1.0	14	183776.72437728485	62690.153243852445	300456.04063236807	44166.92661081729	200.0	280000	280000	114906.33	47620.645	214010.23	-23133.188	114906.41	47620.668	214119.23	-21733.54	4.00082	2.922676	60.178276	-12.844359	-114951.625	3670207.8	3652121.0	21.285558075523376	0.0	0.0	0.91	2572.0479402542114
237081.44465482672	30124.026835899695	269184.7508853149	172146.4812230144	200.0	1.0	1.0	226537.22922643868	0.0	226537.22922643868	226537.22922643868	200.0	1.0	1.0	15	196302.27415497752	53159.253193474346	290825.9347524763	51240.630301553894	200.0	300000	300000	117960.625	47711.336	214432.92	-23754.934	117960.84	47711.336	215740.53	-19107.299	4.002084	2.9487221	58.613483	-15.922339	-117998.25	3796245.8	3764357.5	21.647521315956116	0.0	0.0	0.98	2755.57363820076
153549.16390356765	84843.88367549701	248912.99561800502	23027.975738790316	200.0	0.8	0.8	188949.84416733557	0.0	188949.84416733557	188949.84416733557	200.0	1.0	1.0	16	185518.63656441096	58054.85152698399	300828.1095621777	44428.852522915586	200.0	320000	320000	120097.23	47424.938	215176.6	-19320.938	120097.26	47424.402	216177.62	-18891.19	4.001413	2.9403193	49.8058	-11.676148	-120134.17	3897110.5	3910820.2	21.829839169597626	0.0	0.0	0.94	2937.618935585022
142794.13134536575	84809.40374815406	278906.1650486066	41081.86821034144	200.0	0.7	0.7	71704.84585405201	0.0	71704.84585405201	71704.84585405201	200.0	0.0	0.0	17	191628.23740216062	56788.3101922719	290358.9785025858	33916.976629337434	200.0	340000	340000	121182.195	47285.508	215409.1	-18816.498	121182.44	47285.34	215920.75	-21343.29	4.0006948	2.9734247	62.41061	-12.39416	-121207.4	3929159.2	3911033.8	21.982776307201384	0.0	0.0	0.91	3120.1671936511993
