test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
476.05797086471284	1014.0017148212391	3290.400908135544	-48.34868659505152	200.0	0.0	0.0	13.604157647844298	0.0	13.604157647844298	13.604157647844298	200.0	0.0	0.0	1	34.6502585154067	437.3545539973143	4118.080091219803	-75.74210658344902	200.0	20000	20000	15.094452	26.555538	1408.571	-19.481821	15.0923815	26.557245	1411.6526	-19.794395	2.7207885	6.578222	237.08475	-12.633898	-15.634092	7.286727	7.2747173	0.1188726554249205	0.0	0.0	0.01	168.20968961715698
39667.912783908294	82902.42625864004	252280.14505551427	-36.934203326718304	200.0	0.2	0.2	10004.130613121968	0.0	10004.130613121968	10004.130613121968	200.0	1.0	1.0	2	2492.7945187323385	8485.873729535644	46594.18755556272	-129.8956014134028	200.0	40000	40000	446.1296	1436.7164	22293.578	-874.6691	446.12015	1436.7114	22223.621	-871.7949	4.307098	5.1256747	118.91674	-13.222306	-459.1868	3406.4087	3433.7751	0.5725450371325016	0.0	0.0	0.15	359.2377681732178
35314.20187581911	46813.004479915035	137554.84228390732	-22.375666167398908	200.0	0.4	0.4	14673.656557542461	0.0	14673.656557542461	14673.656557542461	200.0	1.0	1.0	3	13698.32497234209	39036.45739827484	246079.85383963585	-108.25249151770801	200.0	60000	60000	4561.8438	6438.8247	72159.96	-3750.6436	4561.8325	6438.752	72046.73	-3684.5842	4.0409484	4.671461	116.219864	-14.405408	-4618.279	41593.184	42389.715	3.281648413002491	0.0	0.0	0.3	539.9448082447052
73820.68477585394	87172.2071653678	265045.3911760184	-20.072227024553378	200.0	0.5	0.5	585.9625551294425	0.0	585.9625551294425	585.9625551294425	200.0	0.0	0.0	4	34736.634827178554	54614.50268996753	279548.6414948311	-98.74194358713343	200.0	80000	80000	11282.671	14672.5625	121178.84	-10194.341	11282.682	14673.043	120343.79	-10151.008	4.024185	4.197508	69.463646	-13.261982	-11378.489	287725.1	283106.06	7.436235182523728	0.0	0.0	0.47	718.7245726585388
124941.62725985916	107776.99967857968	316740.79968472663	-34.26091721872996	200.0	0.6	0.6	590.2537198541645	0.0	590.2537198541645	590.2537198541645	200.0	0.0	0.0	5	60093.67403722352	72860.27157678013	302970.16779662215	-57.1248493648586	200.0	100000	100000	22797.533	25621.316	144451.58	-14527.184	22797.447	25622.281	146222.33	-14238.249	4.012531	3.884105	71.337715	-13.438142	-22970.12	774659.9	761233.1	14.257516404628754	0.0	0.0	0.54	897.4378800392151
92088.06529824462	112628.61532329237	348127.0429517126	-46.24000819374971	200.0	0.4	0.4	140338.41276013167	0.0	140338.41276013167	140338.41276013167	200.0	1.0	1.0	6	108582.7921397784	90897.03100236996	318073.90069451235	-48.10823512759768	200.0	120000	120000	33634.285	33192.51	163434.98	-25103.691	33633.75	33193.24	163389.7	-21618.963	4.0061746	3.507778	60.763718	-12.826641	-33814.977	1350057.9	1347959.6	17.99727375202179	0.0	0.0	0.73	1077.1427583694458
171764.2319334373	65343.93870727599	242995.7657788594	19478.408386622446	200.0	1.0	1.0	85844.69098555426	0.0	85844.69098555426	85844.69098555426	200.0	1.0	1.0	7	102100.74913956624	89410.29445393044	326678.24598103354	-62.70236921186992	200.0	140000	140000	43712.83	37869.17	174126.11	-27971.969	43713.01	37868.844	174669.38	-28487.135	4.0004463	3.3667483	59.652824	-14.025645	-43891.273	1777416.2	1784993.1	22.012005858516694	0.0	0.0	0.74	1255.1778206825256
128573.24961241739	106497.32369516099	313782.00858858984	-9.803087275537777	200.0	0.8	0.8	203994.56008197088	0.0	203994.56008197088	203994.56008197088	200.0	1.0	1.0	8	89685.13134302726	84686.62236738663	349621.61050875916	-75.06507996017284	200.0	160000	160000	45959.68	40212.96	175333.11	-36392.18	45959.42	40213.39	176449.45	-37674.723	4.001268	3.4505205	54.726395	-13.093014	-46086.84	2558688.2	2562163.5	22.63623013429642	0.0	0.0	0.67	1432.5044121742249
111278.77407432083	111314.8060354951	338427.7961990147	-33.39764047523945	200.0	0.8	0.8	154957.87553959308	0.0	154957.87553959308	154957.87553959308	200.0	1.0	1.0	9	106669.14243390154	92875.4269558377	316142.89569207164	-61.46656217356886	200.0	180000	180000	47947.227	42536.934	175532.03	-45940.992	47946.965	42536.855	175366.11	-47190.285	4.003384	3.3512547	73.52257	-15.086225	-48091.67	2924161.8	2938039.2	23.84959898710251	0.0	0.0	0.71	1610.0206246376038
131815.02770349657	78395.94917030878	253657.0899346361	3263.109414449612	200.0	0.8	0.8	293508.1305713347	0.0	293508.1305713347	293508.1305713347	200.0	1.0	1.0	10	111861.88639802177	87487.51491812833	334730.8393599897	-47.15056165908729	200.0	200000	200000	51676.555	44336.71	170215.38	-60148.242	51676.586	44336.426	169755.1	-59605.727	4.0013494	3.2943795	58.266327	-15.340569	-51816.555	3010504.0	3031420.0	25.3054226770401	0.0	0.0	0.78	1787.4227163791656
168807.20533498927	83916.75682097254	350751.60272458615	52964.17932349158	200.0	1.0	1.0	271397.6370324098	0.0	271397.6370324098	271397.6370324098	200.0	1.0	1.0	11	129241.11741124334	90693.95550525284	328510.114202716	-107.96086967783245	200.0	220000	220000	54982.457	44934.043	167747.5	-69472.66	54982.047	44934.234	168466.12	-69590.18	4.0023103	3.1896892	45.108154	-13.008847	-55110.016	3262292.5	3283575.0	25.410054318332673	0.0	0.0	0.81	1964.7955532073975
