test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
247.38956078168	475.03498238213905	1566.52350389241	-52.60456462466187	200.0	0.0	0.0	-26.391120616959792	0.0	-26.391120616959792	-26.391120616959792	200.0	0.0	0.0	1	257.0967787539066	1203.3048377175849	9919.885858132315	-83.91782103499904	200.0	20000	20000	512.0694	983.45416	5049.737	-299.6257	512.0704	983.57355	5052.777	-348.41577	3.6536913	5.5333247	164.1288	-12.914384	-519.25916	1194.0193	1089.1082	0.5190120922107445	0.0	0.0	0.0	166.2745020389557
19062.01255457504	10336.410307281401	36304.806322276825	3935.5285486689368	200.0	0.1	0.1	19602.12451176883	0.0	19602.12451176883	19602.12451176883	200.0	0.0	0.0	2	8813.556126324394	8409.057101295466	42867.91182888679	-72.66406294636846	200.0	40000	40000	2103.9893	1747.9188	14454.155	-626.6067	2103.9924	1747.8871	14330.115	-605.9157	4.0300293	3.900509	58.821617	-14.470815	-2115.0237	4601.455	4617.8647	0.9615794710367918	0.0	0.0	0.0	352.59210896492004
20258.316236436636	1283.2007763633258	22607.51211047695	18395.718754951246	200.0	0.0	0.0	1839.679248012281	0.0	1839.679248012281	1839.679248012281	200.0	0.0	0.0	3	11533.48032781831	7536.556637256469	31176.86318102746	-24.115374280311208	200.0	60000	60000	3941.4124	3054.953	28005.016	-1585.8278	3941.3416	3054.9224	28204.637	-1640.6616	4.02494	3.5160005	76.60664	-13.174786	-3966.5493	28506.996	29201.252	2.4183183218121527	0.0	0.0	0.02	534.7261424064636
1389.988351811079	3345.4043687966555	11167.244560544246	-39.11332467939527	200.0	0.0	0.0	1335.3346719335127	0.0	1335.3346719335127	1335.3346719335127	200.0	0.0	0.0	4	15115.632091940979	11187.64209116172	63354.79052170504	-33.2194482652201	200.0	80000	80000	5784.2686	4117.291	40812.26	-3208.8716	5784.213	4117.0776	39996.59	-2775.9392	3.9906387	3.3458138	75.8474	-13.894878	-5811.0103	68188.234	69480.26	3.506728719377518	0.0	0.0	0.04	715.5008347034454
21082.246024453147	14421.450855050203	55927.12824710497	840.7046931250402	200.0	0.2	0.2	20341.23234890669	0.0	20341.23234890669	20341.23234890669	200.0	1.0	1.0	5	19242.360538578432	15323.503330140074	104130.20198796161	-63.428499215618444	200.0	100000	100000	9022.183	7647.3467	58911.664	-5390.3413	9022.077	7647.1465	57792.895	-5148.9595	4.013035	3.3138201	53.510735	-13.101741	-9070.113	158775.11	160164.86	5.264934919333458	0.0	0.0	0.25	896.3548448085785
51755.69528511369	29383.131537973877	110412.3852179496	20535.417836140092	200.0	0.5	0.5	26200.56406661775	0.0	26200.56406661775	26200.56406661775	200.0	0.0	0.0	6	37727.243254693145	34061.76589749492	166839.8146138944	4149.430652022099	200.0	120000	120000	14407.443	10048.249	58341.832	-7630.4175	14407.175	10048.773	58052.797	-6973.1777	4.0012116	3.2056172	58.577034	-13.325506	-14479.639	287774.78	286984.28	7.037734582519532	0.0	0.0	0.51	1079.3621575832367
47940.885187268184	29902.26199979365	108997.2321743899	17553.935875941428	200.0	0.9	0.9	49726.159703563106	0.0	49726.159703563106	49726.159703563106	200.0	1.0	1.0	7	60938.768292910274	48172.74702133372	193984.82029947633	4966.433302279824	200.0	140000	140000	19268.572	13508.148	100556.02	-5911.4355	19268.309	13508.816	100730.25	-5810.341	4.00701	3.0086617	68.01438	-14.160145	-19364.957	613941.56	605209.3	7.973345441961288	0.0	0.0	0.7	1261.4154760837555
49449.13532594531	40409.50227733058	149565.94989410884	6522.583326835249	200.0	1.0	1.0	92973.02199746606	0.0	92973.02199746606	92973.02199746606	200.0	1.0	1.0	8	64446.49954131127	49667.759505738446	175001.16218221755	4539.630304248702	200.0	160000	160000	26309.76	20527.072	129396.89	-6457.3115	26309.451	20527.824	129358.22	-6539.846	4.0052915	3.1297307	46.116497	-13.501817	-26424.477	909047.3	896764.8	10.506806643772125	0.0	0.0	0.75	1443.048348903656
133102.93448698314	24875.08636757113	162966.32131112996	95161.65571796134	200.0	1.0	1.0	90960.80117961131	0.0	90960.80117961131	90960.80117961131	200.0	1.0	1.0	9	91081.97456972649	57194.12385754422	196825.07876726723	3660.301864424112	200.0	180000	180000	33557.996	26675.395	154932.45	-8674.049	33557.805	26676.092	154921.61	-8559.144	4.0014973	3.0043643	53.191017	-12.845561	-33687.043	1277477.5	1265405.8	13.201594201564788	0.0	0.0	0.88	1623.751876592636
139319.6800218555	68698.6878891239	211795.18040834903	16993.705873494284	200.0	0.8	0.8	120516.89819806143	0.0	120516.89819806143	120516.89819806143	200.0	1.0	1.0	10	84879.8109120241	53495.10552163418	199450.7625371003	6349.677887315008	200.0	200000	200000	39399.598	32268.572	175371.02	-13930.309	39399.426	32269.33	175322.88	-12968.396	4.0055	3.0343134	49.41884	-14.322809	-39523.473	1722520.4	1709464.0	15.14666599650383	0.0	0.0	0.82	1806.1541876792908
32072.444882302632	32059.875715673854	117991.27493907808	-15.321310676021898	200.0	0.1	0.1	-17.10762228512482	0.0	-17.10762228512482	-17.10762228512482	200.0	0.0	0.0	11	107341.35081545632	60760.441868419606	200609.7568413734	-26.133048664954046	200.0	220000	220000	45948.71	37457.004	188946.94	-16094.575	45948.77	37456.64	188028.58	-14953.152	4.001883	3.0104795	35.708324	-13.321077	-46078.79	1966634.2	1972716.5	17.540275085115432	0.0	0.0	0.84	1987.688495874405
113306.35601960945	64701.15575000081	198553.87949063646	5324.3227624098245	200.0	0.8	0.8	7767.124462759754	0.0	7767.124462759754	7767.124462759754	200.0	0.0	0.0	12	105970.57512764112	60147.71223410819	204220.4043959453	9441.367007372088	200.0	240000	240000	52240.938	42167.06	191512.1	-15203.103	52240.902	42166.605	191846.02	-14238.111	4.003441	2.9631493	42.396614	-13.684504	-52354.98	2209094.2	2229532.2	18.453000308465956	0.0	0.0	0.88	2168.8378241062164
144582.03385472015	29861.149878504853	182718.54821188725	89675.09942537641	200.0	1.0	1.0	94667.41195916901	0.0	94667.41195916901	94667.41195916901	200.0	1.0	1.0	13	121159.80122787054	56433.13961462866	207908.65884604625	7803.2921566678	200.0	260000	260000	56911.7	44057.215	191974.8	-15543.294	56911.477	44056.992	192212.69	-15482.972	3.9997628	2.9009793	52.72686	-13.989702	-57001.273	2478303.8	2494917.5	19.894122189426422	0.0	0.0	0.95	2347.848942041397
96232.3049098803	60218.29457319143	175709.13616914168	-14.190415053567374	200.0	0.8	0.8	91127.56813794977	0.0	91127.56813794977	91127.56813794977	200.0	1.0	1.0	14	115805.88726773432	51263.74808469683	215912.94549034903	6486.924105160016	200.0	280000	280000	60213.473	44947.22	191920.38	-14481.086	60213.414	44946.93	191924.58	-15231.066	4.002601	2.8782291	41.769825	-17.918228	-60287.688	2746915.8	2763108.8	20.788920157337188	0.0	0.0	0.95	2527.629951238632
121002.63520872073	50790.04512142771	180236.29148424315	16617.242896956108	200.0	0.9	0.9	131535.3868723213	0.0	131535.3868723213	131535.3868723213	200.0	1.0	1.0	15	109779.70746650589	57974.59525994075	205669.46235167963	-54.610792931595945	200.0	300000	300000	61828.89	45168.027	189907.77	-15178.299	61828.61	45168.04	189400.23	-17353.357	4.000038	2.85189	47.120407	-14.0641985	-61878.95	2872155.8	2890454.8	21.687894570827485	0.0	0.0	0.95	2708.0475659370422
