test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
1574.6057443653876	3276.967748360314	11147.255892491276	-34.962916051333565	200.0	0.0	0.0	-27.155278852809268	0.0	-27.155278852809268	-27.155278852809268	200.0	0.0	0.0	1	2970.570794602786	9512.094587723725	63231.80635113467	-75.0547713264108	200.0	20000	20000	505.8971	1125.9895	19920.04	-652.3192	505.8702	1126.0087	20568.984	-575.9654	3.733701	6.8651648	244.93025	-13.845206	-518.4039	5911.583	5872.467	0.9655543230560265	0.0	0.0	0.01	168.9031536579132
139895.47207369018	53778.49173706434	191826.6003166957	57487.13477807875	200.0	0.8	0.8	164375.40296803883	0.0	164375.40296803883	164375.40296803883	200.0	1.0	1.0	2	70001.2070097856	65939.5733881675	202044.6309950326	-49.6872600834115	200.0	40000	40000	8208.175	12538.77	74413.8	-5068.2754	8208.215	12539.195	75074.08	-4768.2437	4.074586	4.3270087	79.36326	-14.148769	-8271.941	172568.56	168613.73	5.775022188997268	0.0	0.0	0.3	361.34677934646606
148972.85530111333	78960.32437218106	263008.08929488907	16729.61981621939	200.0	0.8	0.8	239460.5427564057	0.0	239460.5427564057	239460.5427564057	200.0	1.0	1.0	3	126310.87821947539	69472.78469317028	284683.63729966816	-51.262625157288106	200.0	60000	60000	34018.98	29403.96	116086.016	-12369.86	34019.465	29403.043	116631.97	-9886.562	4.0225663	3.4853456	75.08773	-13.742182	-34152.97	1025922.4	1035281.94	16.05808181667328	0.0	0.0	0.71	548.7023212909698
151027.29767390777	28690.402732045593	187950.94470690502	110674.80169511073	200.0	0.8	0.8	68138.5497907379	0.0	68138.5497907379	68138.5497907379	200.0	0.0	0.0	4	123713.18162392857	51953.222312291495	209767.6085901254	6254.295487501063	200.0	80000	80000	56821.523	34531.156	146646.78	-21341.08	56821.594	34531.47	146447.83	-21176.715	3.9986563	3.4968903	113.61576	-12.788605	-56920.4	1613656.6	1602037.8	19.388140603351594	0.0	0.0	0.65	736.0264592170715
172420.1563555181	10054.766724425057	182449.2034489451	148219.23152806418	200.0	0.9	0.9	165756.68796968673	0.0	165756.68796968673	165756.68796968673	200.0	1.0	1.0	5	144198.61247127745	69441.09887732436	303060.2100402784	3434.4118210723896	200.0	100000	100000	71243.28	34633.05	175705.12	-23358.22	71243.38	34632.97	177015.9	-23328.445	3.9991746	3.468991	99.34414	-14.694146	-71352.23	1797604.1	1785058.8	21.088496853637697	0.0	0.0	0.74	923.0458383560181
173643.41009280423	36534.64191403618	239573.00870057513	113405.93358621556	200.0	1.0	1.0	198081.0019405568	0.0	198081.0019405568	198081.0019405568	200.0	1.0	1.0	6	157224.7279845742	69747.33686125805	301409.5179654715	9641.25100983379	200.0	120000	120000	83560.2	35216.56	209727.03	-30060.566	83560.17	35216.63	208664.0	-28253.7	4.0063677	3.2905788	53.8048	-13.992594	-83668.16	2147013.5	2138567.5	21.499796217536925	0.0	0.0	0.83	1109.4097599983215
193999.1302048913	28090.45880382748	259614.6290374284	168971.07974730356	200.0	1.0	1.0	189111.78367958727	0.0	189111.78367958727	189111.78367958727	200.0	1.0	1.0	7	148229.9640213128	80353.8155512922	285641.82272517675	13142.741339844202	200.0	140000	140000	91487.38	39604.92	220348.42	-33024.188	91487.66	39603.867	219555.31	-31815.43	4.007185	3.2378404	61.709045	-11.565449	-91552.47	3695541.0	3728535.5	26.72121460428238	0.0	0.0	0.76	1295.8746995925903
137513.49098411138	47780.908405446855	199458.00860742287	58252.13717883583	200.0	0.5	0.5	174569.5817112076	0.0	174569.5817112076	174569.5817112076	200.0	1.0	1.0	8	160022.37448450725	78522.33637448761	306136.74158401776	22526.10143363198	200.0	160000	160000	97733.5	42335.203	219482.55	-28389.773	97733.68	42334.51	219615.48	-28528.363	3.9970195	3.011024	78.72201	-13.996458	-97828.8	5061381.5	5072555.0	31.64208362340927	0.0	0.0	0.82	1481.0743579864502
202442.85392521718	88358.47980129246	293743.2265950945	38418.99905549581	200.0	0.8	0.8	243045.29118998902	0.0	243045.29118998902	243045.29118998902	200.0	1.0	1.0	9	183810.4957805353	67377.26528980349	301622.5486918701	35443.82556490209	200.0	180000	180000	106361.29	41820.78	223136.89	-32838.742	106361.52	41821.348	218703.97	-33505.707	3.9970973	2.9681225	58.17657	-15.940498	-106462.14	4423989.5	4375730.0	30.909656411266326	0.0	0.0	0.89	1665.5980257987976
184815.49497336577	87791.26845288742	288503.95420185913	39717.78907644172	200.0	0.8	0.8	254673.09287353067	0.0	254673.09287353067	254673.09287353067	200.0	1.0	1.0	10	195964.18330275922	66020.40498268402	306587.6409202999	16489.967114873598	200.0	200000	200000	111647.34	42338.53	217566.8	-26535.96	111647.68	42338.613	214266.6	-27128.686	4.0004654	2.938048	86.89219	-15.532298	-111720.625	4143219.5	4100933.8	28.13148221988678	0.0	0.0	0.94	1851.2436854839325
