test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-90.9930175482798	13.25169485837145	-67.45994362897349	-107.05041955002963	200.0	0.0	0.0	-71.84364301940835	0.0	-71.84364301940835	-71.84364301940835	200.0	0.0	0.0	1	-16.95696106110428	148.7660369318134	1027.460751734292	-96.23638985821694	200.0	20000	20000	10.258728	7.6907015	184.48473	-27.728857	10.257827	7.699557	192.28278	-28.365177	2.3079538	5.6604443	152.59735	-12.563177	-10.4903965	1.2411305	1.189861	0.11187667404796536	0.0	0.0	0.0	177.44124293327332
4907.8584777914375	2023.5513811198234	7470.46641305701	2886.6330176734386	200.0	0.0	0.0	3248.8518704534054	0.0	3248.8518704534054	3248.8518704534054	200.0	0.0	0.0	2	4590.904254945051	10787.283518853048	51114.064739924885	-101.16685786900848	200.0	40000	40000	354.1732	884.34973	27943.365	-360.5107	354.16943	884.34955	27998.754	-355.6165	4.438261	5.560308	142.1476	-13.272748	-361.2636	621.3747	633.2358	0.37576534580718723	0.0	0.0	0.01	375.04624605178833
-59.21451692411979	1.2523829748381292	-56.44515812626614	-61.17131201288948	200.0	0.0	0.0	-56.16052401873175	0.0	-56.16052401873175	-56.16052401873175	200.0	0.0	0.0	3	30050.51044475661	50590.593922235996	161705.37950180648	-57.02796072701474	200.0	60000	60000	4759.427	13967.807	148876.25	-1620.0444	4759.3306	13967.807	148206.7	-1670.6954	4.2821074	5.2890396	152.48647	-15.394851	-4799.359	118735.84	119483.65	2.9399753612220287	0.0	0.0	0.3	566.571396112442
-37.173993627353106	4.71747526794039	-31.319263000114468	-44.23715872886558	200.0	0.0	0.0	-35.1441731296165	0.0	-35.1441731296165	-35.1441731296165	200.0	0.0	0.0	4	25534.79403959933	46427.449183794284	181790.57033366326	-71.2559003865325	200.0	80000	80000	19899.371	37318.566	217412.69	-5344.876	19899.465	37318.453	217367.14	-5361.6265	4.126711	4.8783402	123.926865	-14.569752	-20070.068	1800661.8	1813472.0	9.462908127951621	0.0	0.0	0.36	756.8328649997711
-38.595463480599435	1.8633970482499203	-35.00641807401557	-41.07154719361705	200.0	0.0	0.0	-38.18110462588803	0.0	-38.18110462588803	-38.18110462588803	200.0	0.0	0.0	5	40596.1160129603	54853.15721988845	185459.72941426034	-57.041764592137	200.0	100000	100000	39851.547	49883.88	258727.34	-7521.361	39851.867	49883.06	256963.95	-7128.7856	4.011216	3.6431887	63.19073	-13.59706	-40094.98	2871707.5	2905226.0	15.378099750995636	0.0	0.0	0.46	948.064615726471
132034.03474791493	46588.83643167697	166601.07893210978	600.361080828526	200.0	0.9	0.9	142041.3942931004	0.0	142041.3942931004	142041.3942931004	200.0	1.0	1.0	6	82368.84218936563	59088.43952060155	174871.7992155234	-53.06829208332727	200.0	120000	120000	59733.934	62735.414	281488.6	-14015.843	59734.086	62735.137	280932.0	-14262.13	3.9989636	3.2820556	67.39359	-13.286837	-59992.66	2750536.5	2761164.5	19.155448645353317	0.0	0.0	0.75	1140.0212614536285
79443.45728108959	38807.86407064139	131981.8971514247	-28.290210197249134	200.0	0.9	0.9	66659.02539916441	0.0	66659.02539916441	66659.02539916441	200.0	1.0	1.0	7	100180.99240332349	52530.69976660161	178540.71313497616	-33.00292612342763	200.0	140000	140000	74293.71	68542.14	266229.97	-15808.909	74293.96	68541.0	266495.78	-14935.765	4.000537	3.273684	73.708824	-13.302965	-74532.414	2888218.2	2949886.2	20.393116370105744	0.0	0.0	0.84	1331.3865218162537
110488.17710436683	51266.472092058706	166973.86287407094	1751.3697350064667	200.0	0.8	0.8	129310.83541799044	0.0	129310.83541799044	129310.83541799044	200.0	1.0	1.0	8	100769.58369687347	49077.221301588295	173338.01190110357	-47.48864986183335	200.0	160000	160000	84170.32	69421.375	257675.3	-15244.92	84170.27	69420.46	256921.06	-14880.276	4.0040708	3.1663985	70.05041	-14.267122	-84426.85	2979027.8	3036741.8	20.773870050430297	0.0	0.0	0.88	1522.2536175251007
136048.90719375692	22376.913953004543	161260.64067896898	81666.3182763595	200.0	1.0	1.0	161601.35028606057	0.0	161601.35028606057	161601.35028606057	200.0	1.0	1.0	9	102115.7298303957	42763.400072585326	172006.61340992237	-37.6559825184744	200.0	180000	180000	90392.17	71883.27	259498.95	-15071.907	90392.38	71882.62	259214.22	-14931.74	4.002664	3.2698665	68.08157	-15.127469	-90642.13	3058056.8	3091308.5	21.74519810295105	0.0	0.0	0.92	1714.3604991436005
103496.29345440298	11385.880698026262	121424.7251257563	80787.96052073737	200.0	1.0	1.0	111178.39955294615	0.0	111178.39955294615	111178.39955294615	200.0	1.0	1.0	10	98447.45327685164	46640.90396961844	175591.4397897905	-36.708400033039645	200.0	200000	200000	93476.76	72240.914	254412.34	-14136.925	93476.98	72240.4	253993.66	-14695.911	4.00343	3.3716788	61.8248	-13.361222	-93679.14	2933855.8	2935656.8	21.130018639564515	0.0	0.0	0.92	1906.9571373462677
